created_at,product,amount
2024-07-12 20:08:58.614729,MGM-QUARTZ 5000 20W50 500ML,300
2024-07-09 09:03:13.197223,SAM-QUARTZ 5000 20W50 500ML,1200
2024-07-09 09:14:22.296414,TUR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-07-09 09:04:48.730019,SAM-RACE BRAKEFLUID DOT4+ 500ML,800
2024-07-12 20:19:55.780655,CHI-RUBIA SX SAE40 500ML,400
2024-07-19 18:22:30.823723,SAM-QUARTZ 9000 SAE 5W40 500ML,1000
2024-07-09 10:01:17.805103,CHI-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-12 21:07:35.468484,FIF-QUARTZ 9000 SAE 5W40 500ML,300
2024-07-12 21:06:30.721041,FIF-QUARTZ 7000 SAE 15W50 500ML,300
2024-07-12 21:11:32.910440,FIF-QUARTZ 9000 SAE 5W40 500ML,300
2024-07-18 05:41:08.571852,SAM-RUBIA SX SAE40 500ML,300
2024-07-23 08:48:33.453161,ATF 500ML,300
2024-07-18 05:42:03.558703,SAM-QUARTZ 5000 20W50 500ML,300
2024-07-21 17:20:56.742626,15W40 500ML,1200
2024-07-21 17:25:02.023887,MSE-RUBIA SX SAE40 500ML,300
2024-07-21 17:25:02.043259,MSE-QUARTZ 4X4 15W40 500ML,1200
2024-07-21 17:25:02.057266,MSE-QUARTZ 5000 20W50 500ML,300
2024-07-09 11:05:01.223524,SAM-FLUIDMATIC DIII MV 500ML,600
2024-07-09 11:17:35.414225,TRO-QUARTZ 4X4 15W40 500ML,600
2024-07-29 10:37:46.100652,SAE40 500ML,400
2024-07-15 16:26:09.566321,KIR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-24 13:07:32.005256,KIR-FLUIDMATIC DIII MV 500ML,300
2024-06-08 19:26:41.798546,20W50 5LTRS,5000
2024-07-15 16:27:58.371932,KIR-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-21 18:10:51.680349,CHI-FLUIDMATIC DIII MV 500ML,300
2024-07-21 18:24:46.153758,BRAKE FLUID 500ML,800
2024-07-21 18:11:13.775439,CHI-FLUIDMATIC DIII MV 500ML,300
2024-07-09 13:58:25.849630,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-09 14:15:24.863832,GWE-FLUIDMATIC DIII MV 500ML,600
2024-07-24 13:13:08.170092,SUN-QUARTZ 9000 SAE 5W40 500ML,1000
2024-07-09 14:15:46.088887,TRO-QUARTZ 5000 20W50 500ML,300
2024-07-09 14:15:45.985771,TRO-QUARTZ 4X4 15W40 500ML,300
2024-07-13 05:34:30.470082,CHE-QUARTZ 4X4 15W40 5L,2500
2024-07-25 07:15:03.350445,5W40 500ML,500
2024-07-09 14:40:01.957237,MGM-QUARTZ 4X4 15W40 500ML,300
2024-07-09 14:41:37.627807,MGM-FLUIDMATIC DIII MV 500ML,300
2024-07-15 16:58:43.356997,ATF 500ML,300
2024-07-15 16:58:43.391820,MOS-RUBIA TIR 7400 15W40 500ML,300
2024-07-23 09:57:02.102476,CHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-25 12:23:56.444516,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-25 07:28:58.350394,15W40 500ML,600
2024-07-09 14:55:05.586515,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-15 17:13:06.308972,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-15 17:13:39.225895,SUN-QUARTZ 5000 20W50 500ML,300
2024-07-19 21:13:55.428628,FIF-QUARTZ 5000 20W50 500ML,300
2024-07-09 15:38:59.018848,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-19 21:15:19.764712,FIF-FLUIDMATIC DIII MV 500ML,300
2024-07-23 10:19:30.264128,MPO-QUARTZ 3000 SG 20W50 5L,1800
2024-07-24 14:22:51.516517,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-24 14:24:11.972063,TUR-QUARTZ 7000 SAE 15W50 500ML,100
2024-07-24 14:26:19.976286,TUR-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-07-15 17:50:48.355741,MSE-RUBIA SX SAE40 500ML,900
2024-07-15 17:51:10.261173,MSE-QUARTZ 5000 20W50 500ML,300
2024-07-24 14:25:45.041218,TUR-RUBIA TIR 7400 15W40 500ML,300
2024-07-09 16:23:59.461623,KIR-QUARTZ 5000 20W50 500ML,600
2024-07-09 16:42:14.757656,MAR-FLUIDMATIC CVT MV 1L,1000
2024-07-09 16:34:05.778156,TUR-RUBIA TIR 7400 15W40 500ML,900
2024-07-09 16:35:52.333777,15W40 5LTRS,900
2024-07-09 16:44:12.157348,15W40 500ML,900
2024-07-13 07:55:46.635668,KIR-QUARTZ 5000 20W50 5L,2200
2024-07-09 16:51:17.583733,MAR-RUBIA SX SAE40 500ML,900
2024-07-09 16:52:10.613741,MAR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-09 16:55:00.067332,15W40 500ML,300
2024-07-15 18:09:36.811600,MSE-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-09 17:13:14.050178,FIF-QUARTZ 5000 20W50 500ML,300
2024-07-15 18:23:50.222450,TRO-QUARTZ 3000 SG 20W50 500ML,24700
2024-06-09 11:17:08.607063,15W40 500ML,1300
2024-07-09 17:20:41.656625,5W40 5LTRS,3000
2024-07-21 21:02:51.986335,FIF-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-25 12:42:12.579665,SUN-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-29 10:38:33.236784,SAE40 500ML,400
2024-07-09 17:48:18.388950,MSE-QUARTZ 4X4 15W40 500ML,1200
2024-07-13 09:02:20.053544,SUN-RUBIA SX SAE40 500ML,300
2024-07-09 17:50:47.068668,SAE40 500ML,300
2024-07-25 08:03:16.426738,MGM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-24 15:27:50.115616,SUN-FLUIDMATIC DIII MV 500ML,300
2024-07-25 08:02:18.174920,MGM-QUARTZ 5000 20W50 500ML,300
2024-07-20 01:30:29.194400,FIF-RUBIA SX SAE40 500ML,400
2024-07-13 10:00:29.819412,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-21 23:01:41.117665,CHI-RUBIA TIR 7400 15W40 500ML,300
2024-07-23 12:08:25.175914,20W50 500ML,300
2024-07-23 12:08:25.247908,20W50 500ML,300
2024-07-18 10:30:20.409248,20W50 5LTRS,2200
2024-07-25 08:21:50.327780,TRO-QUARTZ 4X4 15W40 500ML,300
2024-07-23 12:27:53.966934,TRO-QUARTZ 9000 SAE 5W40 500ML,600
2024-07-09 21:53:04.477841,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-09 21:54:08.133304,CHI-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-09 22:24:37.226984,SUN-RUBIA TIR 7400 15W40 500ML,300
2024-07-09 22:30:07.059711,ROA-QUARTZ 5000 20W50 500ML,2200
2024-07-09 22:31:21.747884,ROA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-18 11:19:27.927968,SAE40 500ML,400
2024-07-13 11:22:15.571210,SUN-RUBIA SX SAE40 500ML,600
2024-07-18 11:23:32.808468,SAE40 500ML,400
2024-07-24 15:51:11.191332,TRO-QUARTZ 4X4 15W40 500ML,600
2024-07-13 11:35:34.471362,TUR-RUBIA SX SAE40 500ML,300
2024-07-10 05:27:40.273991,SAM-QUARTZ 3000 SG 20W50 500ML,9000
2024-07-18 11:38:15.682667,15W40 500ML,300
2024-07-20 06:27:46.656639,SAM-RUBIA TIR 7400 15W40 500ML,600
2024-07-18 11:39:10.588005,15W40 500ML,300
2024-07-23 13:47:37.422406,20W50 500ML,600
2024-07-24 16:02:52.491380,BRAKE FLUID 500ML,400
2024-07-25 14:23:44.812045,5W40 500ML,1000
2024-07-24 16:02:04.037915,FOR-QUARTZ 5000 20W50 500ML,300
2024-07-25 08:41:11.749837,CHE-QUARTZ 5000 20W50 500ML,3000
2024-07-23 14:10:51.273266,KIR-RUBIA SX SAE40 500ML,300
2024-07-20 07:44:20.524294,TUR-QUARTZ 5000 20W50 5L,2200
2024-07-20 07:43:47.142296,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-24 16:12:57.660420,15W40 500ML,600
2024-07-24 16:13:32.717412,15W40 500ML,300
2024-07-24 16:14:07.358900,5W40 500ML,500
2024-07-24 16:18:11.446506,GWE-QUARTZ 4X4 15W40 500ML,900
2024-07-18 12:53:51.264645,MAR-RUBIA SX SAE40 500ML,300
2024-07-23 15:02:16.640121,TUR-QUARTZ 5000 20W50 500ML,1200
2024-07-23 15:02:51.024253,TUR-RUBIA SX SAE40 500ML,300
2024-07-10 08:57:06.578862,SUN-RUBIA SX SAE40 500ML,300
2024-07-13 13:11:57.185770,MAR-NEPTUNA 2T SUPER SPORT 500ML,800
2024-07-23 15:03:37.020632,TUR-QUARTZ 9000 SAE 5W40 500ML,1500
2024-07-16 00:23:46.194787,ROA-RUBIA SX SAE40 500ML,300
2024-07-23 15:10:07.249231,SEK-QUARTZ 4X4 15W40 500ML,300
2024-06-14 12:44:31.809778,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-14 13:07:51.033808,CHI-FLUIDMATIC CVT MV 1L,1000
2024-06-14 13:08:11.372626,CHI-QUARTZ 4X4 15W40 500ML,300
2024-06-14 13:09:12.332130,CHI-QUARTZ 4X4 15W40 500ML,300
2024-06-14 13:29:10.237148,RM-QUARTZ 5000 20W50 500ML,300
2024-06-14 14:34:12.708859,SUN-QUARTZ 5000 20W50 500ML,600
2024-07-22 06:56:27.252638,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-14 15:08:43.179762,SUN-RUBIA TIR 7400 15W40 500ML,300
2024-06-14 15:28:30.887151,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-14 15:39:49.136623,SAM-FLUIDMATIC DIII MV 500ML,600
2024-06-14 15:42:11.072946,20W50 500ML,300
2024-07-23 15:21:50.888712,SAM-QUARTZ 3000 SG 20W50 500ML,2000
2024-06-14 16:19:26.531742,20W50 500ML,300
2024-07-10 10:23:23.017360,TRO-QUARTZ 4X4 15W40 500ML,300
2024-06-14 16:54:42.503371,BRAKE FLUID 500ML,400
2024-07-13 14:09:24.041876,SEK-QUARTZ 3000 SG 20W50 500ML,300
2024-06-14 16:35:33.291595,SAM-FLUIDMATIC DIII MV 500ML,300
2024-06-15 07:28:49.410326,SUN-QUARTZ 5000 20W50 500ML,600
2024-06-15 08:44:57.879306,RM-QUARTZ 5000 20W50 500ML,300
2024-06-15 11:34:11.559687,RM-FLUIDMATIC DIII MV 500ML,300
2024-07-13 14:28:40.485884,ATF 500ML,300
2024-06-15 12:46:17.856344,CHI-QUARTZ 3000 SG 20W50 500ML,300
2024-06-15 12:51:43.602617,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-15 13:01:31.774310,RM-QUARTZ 3000 SG 20W50 500ML,300
2024-07-13 14:44:08.606505,MAR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-07-16 05:35:44.259760,CHE-RUBIA SX SAE40 500ML,300
2024-06-15 14:01:57.738230,TRO-FLUIDMATIC CVT MV 1L,1000
2024-06-15 14:46:30.120282,GWE-RUBIA TIR 7400 15W40 500ML,300
2024-06-15 15:24:04.717317,FOR-QUARTZ 4X4 15W40 500ML,600
2024-06-15 15:30:31.480225,RM-QUARTZ 5000 20W50 500ML,600
2024-07-13 14:45:56.936376,RM-FLUIDMATIC DIII MV 500ML,1200
2024-07-13 14:48:27.945241,RM-RUBIA TIR 7400 15W40 500ML,300
2024-07-13 14:49:32.609461,RM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-13 14:53:30.124823,RM-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-13 14:53:30.137914,SEK-QUARTZ 3000 SG 20W50 500ML,300
2024-07-13 14:55:18.267258,SEK-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-13 14:59:37.217498,MAR-RUBIA SX SAE40 500ML,300
2024-07-13 14:59:58.726507,CHA-RUBIA SX SAE40 500ML,300
2024-07-13 14:59:58.715233,MAR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-15 16:17:42.919130,CHI-QUARTZ 3000 SG 20W50 500ML,300
2024-07-13 14:50:59.070736,RM-QUARTZ 4X4 15W40 500ML,1200
2024-07-13 14:53:40.936516,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-10 11:16:44.576238,RUN-FLUIDMATIC DIII MV 500ML,300
2024-07-10 11:18:52.812382,RUN-QUARTZ 9000 SAE 5W40 5L,1000
2024-06-15 18:23:04.102536,AVO-QUARTZ 3000 SG 20W50 500ML,300
2024-07-13 15:15:59.704907,SAM-QUARTZ 5000 20W50 5L,2200
2024-07-23 15:53:57.872502,TUR-QUARTZ 5000 20W50 500ML,600
2024-06-15 20:54:13.734030,CRI-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-07-13 15:33:39.292360,MGM-QUARTZ 4X4 15W40 500ML,300
2024-07-13 15:33:39.372347,MGM-QUARTZ 5000 20W50 500ML,300
2024-06-16 10:06:16.026924,FOR-QUARTZ 4X4 15W40 500ML,600
2024-06-16 13:46:00.021199,SUN-QUARTZ 5000 20W50 500ML,900
2024-06-16 11:43:45.852676,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-16 13:52:29.470434,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-10 12:11:08.349350,TUR-QUARTZ 5000 20W50 500ML,300
2024-07-10 12:11:51.048021,TUR-RUBIA TIR 7400 15W40 500ML,600
2024-06-16 10:35:54.687767,CHI-FLUIDMATIC DIII MV 500ML,300
2024-06-16 11:15:38.121925,SEK-QUARTZ 3000 SG 20W50 500ML,300
2024-06-16 11:16:08.857631,SEK-QUARTZ 3000 SG 20W50 500ML,300
2024-06-16 22:06:18.558419,ROA-QUARTZ 3000 SG 20W50 5L,1800
2024-06-17 07:46:05.428314,SAM-FLUIDMATIC CVT MV 1L,1000
2024-07-10 12:55:54.284221,CHI-RUBIA TIR 7400 15W40 500ML,300
2024-06-17 11:53:46.856375,MAR-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-17 14:25:49.985253,20W50 500ML,300
2024-06-17 13:35:07.620340,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-17 16:07:17.989650,KIR-QUARTZ 5000 20W50 500ML,300
2024-06-18 07:25:06.934262,TRO-QUARTZ 5000 20W50 500ML,300
2024-06-18 07:51:24.967826,SUN-FLUIDMATIC CVT MV 1L,1000
2024-07-18 15:05:57.927308,SEK-QUARTZ 4X4 15W40 500ML,300
2024-06-18 15:49:01.472430,MAR-QUARTZ 5000 20W50 500ML,400
2024-07-23 16:27:38.446957,TRO-RUBIA SX SAE40 500ML,300
2024-06-18 16:27:05.348777,MGM-RUBIA TIR 7400 15W40 500ML,300
2024-06-18 16:29:40.716071,MGM-FLUIDMATIC DIII MV 500ML,300
2024-07-18 15:22:42.025948,MAR-RUBIA SX SAE40 500ML,600
2024-06-18 23:21:59.185508,CHE-QUARTZ 3000 SG 20W50 500ML,300
2024-06-18 23:22:35.847839,CHE-QUARTZ 4X4 15W40 500ML,600
2024-06-19 05:43:08.414804,CHE-QUARTZ 5000 20W50 5L,1800
2024-06-19 08:01:20.779113,MOS-QUARTZ 9000 SAE 5W40 500ML,1000
2024-06-19 08:57:29.595706,CHE-FLUIDMATIC DIII MV 500ML,300
2024-06-19 10:13:18.208704,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-19 10:49:47.522409,MAR-QUARTZ 5000 20W50 500ML,300
2024-07-13 17:07:43.298970,TRO-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-19 14:05:59.364636,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-19 14:57:42.315257,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-16 08:31:36.548791,ATF 500ML,500
2024-07-13 17:27:12.761466,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-19 16:34:48.589383,MPO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-19 16:41:22.872511,SAE40 500ML,1600
2024-07-13 17:29:00.810853,SUN-QUARTZ 9000 SAE 5W40 5L,3000
2024-07-18 15:52:36.698531,ATF 500ML,300
2024-06-19 17:15:32.473212,MSE-FLUIDMATIC CVT MV 1L,1000
2024-06-19 17:16:12.937920,MSE-QUARTZ 5000 20W50 500ML,600
2024-06-19 17:19:45.209466,SUN-RUBIA TIR 7400 15W40 500ML,300
2024-06-19 17:20:15.534483,MSE-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-10 15:57:33.613476,KAD-QUARTZ 3000 SG 20W50 5L,1800
2024-06-19 17:36:56.910343,ROA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-19 18:20:43.815647,CRI-QUARTZ 5000 20W50 500ML,1000
2024-06-20 11:37:51.824041,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-20 10:01:35.197524,TUR-RUBIA TIR 7400 15W40 500ML,300
2024-06-20 10:03:36.731385,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-20 11:12:41.448787,CHE-QUARTZ 3000 SG 20W50 500ML,600
2024-06-20 10:42:58.237545,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-20 09:30:41.577387,MOS-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-20 05:21:48.381590,SAE40 500ML,2400
2024-06-20 11:25:11.807461,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-20 11:25:21.923849,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-20 10:51:34.874338,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-20 08:56:05.515217,MAR-QUARTZ 5000 20W50 500ML,300
2024-07-18 16:06:02.553067,MSA-QUARTZ 4X4 15W40 5L,2500
2024-07-16 08:59:42.198388,TUR-QUARTZ 5000 20W50 500ML,600
2024-07-10 16:18:27.297121,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-13 18:10:08.386925,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-20 12:55:50.332515,SUN-RUBIA TIR 7400 15W40 500ML,600
2024-06-20 13:40:07.032949,SUN-QUARTZ 5000 20W50 500ML,1200
2024-06-20 13:58:02.335460,KAD-RUBIA TIR 7400 15W40 500ML,600
2024-07-10 16:22:23.941585,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-20 14:59:45.838456,CHI-QUARTZ 3000 SG 20W50 500ML,300
2024-07-10 16:29:54.367114,SUN-QUARTZ 3000 SG 20W50 5L,10000
2024-07-20 11:02:12.544862,TRO-FLUIDMATIC CVT MV 1L,300
2024-06-20 16:16:45.379855,MGM-FLUIDMATIC CVT MV 1L,2000
2024-06-20 16:18:37.379947,MGM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-20 16:23:01.474331,MGM-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-20 18:07:11.856251,FIF-QUARTZ 5000 20W50 500ML,300
2024-07-10 16:47:34.766986,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-20 18:41:43.763002,SUN-QUARTZ 5000 20W50 500ML,300
2024-07-10 16:52:34.517894,5W40 5LTRS,300
2024-07-10 16:53:38.787281,FOR-RUBIA SX SAE40 500ML,300
2024-06-20 22:49:09.245988,FIF-QUARTZ 3000 SG 20W50 500ML,1200
2024-06-21 07:30:53.221574,SAM-QUARTZ 5000 20W50 500ML,300
2024-07-20 11:09:26.927036,TRO-RUBIA SX SAE40 500ML,300
2024-07-24 17:16:41.141958,SEK-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-21 10:13:16.650521,MOS-QUARTZ 5000 20W50 500ML,300
2024-06-21 10:16:29.900006,MGM-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-13 19:09:37.567516,SEK-RUBIA SX SAE40 500ML,400
2024-07-13 19:10:42.326540,SEK-RUBIA SX SAE40 500ML,400
2024-06-21 12:00:39.921600,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-21 12:26:06.869752,TUR-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-21 12:36:19.120339,MGM-RUBIA TIR 7400 SAE 15W40 5L,2500
2024-06-21 12:38:51.725925,MGM-QUARTZ 3000 SG 20W50 500ML,300
2024-06-21 12:42:35.550397,MGM-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-10 17:19:00.142950,MOS-QUARTZ 5000 20W50 500ML,900
2024-07-10 17:19:21.522913,RM-QUARTZ 9000 SAE 5W40 500ML,500
2024-07-23 17:53:39.847875,GWE-QUARTZ 3000 SG 20W50 500ML,300
2024-06-21 13:08:15.870698,TRO-FLUIDMATIC DIII MV 500ML,600
2024-07-10 17:22:33.609152,RM-QUARTZ 4X4 15W40 500ML,1500
2024-06-21 13:12:41.284498,BAN-QUARTZ 3000 SG 20W50 500ML,300
2024-06-21 13:17:57.402561,SUN-RUBIA TIR 7400 15W40 500ML,900
2024-07-10 17:25:03.044365,MGM-QUARTZ 5000 20W50 500ML,600
2024-07-10 17:27:00.878984,RM-RUBIA SX SAE40 500ML,900
2024-07-10 17:29:20.171822,BRAKE FLUID 500ML,400
2024-06-21 18:27:41.064017,GWE-QUARTZ 9000 SAE 5W40 500ML,1000
2024-06-21 18:29:53.234771,GWE-QUARTZ 4X4 15W40 500ML,300
2024-06-21 14:44:39.496208,15W40 500ML,300
2024-06-21 17:10:15.166170,CHA-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-21 17:10:56.155345,CHA-QUARTZ 5000 20W50 500ML,300
2024-07-10 17:37:44.301926,RM-FLUIDMATIC DIII MV 500ML,300
2024-06-21 16:39:16.914776,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-07-10 17:45:23.967241,SUN-QUARTZ 4X4 15W40 5L,2500
2024-06-21 15:06:05.037672,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-21 16:10:52.665677,5W40 500ML,500
2024-06-25 17:31:58.663131,5W40 500ML,500
2024-06-25 17:32:01.502919,MAR-QUARTZ 7000 SAE 15W50 500ML,300
2024-06-25 17:32:12.508019,SAE40 500ML,400
2024-06-25 17:32:09.500462,SAE40 500ML,700
2024-06-25 17:32:21.112029,MGM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:32:21.607719,TRO-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:32:21.666991,CHI-FLUIDMATIC DIII MV 500ML,300
2024-06-25 17:32:23.885423,CHI-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-25 17:32:23.957162,MSE-QUARTZ 4X4 15W40 500ML,900
2024-06-25 17:32:24.437356,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:32:24.542310,SAM-QUARTZ 3000 SG 20W50 500ML,300
2024-06-25 17:32:24.629610,20W50 500ML,600
2024-06-25 17:32:24.713655,SUN-RUBIA TIR 7400 15W40 500ML,300
2024-06-25 17:32:32.754437,BAN-QUARTZ 4X4 15W40 500ML,300
2024-06-25 17:32:32.900109,SAE40 500ML,200
2024-06-25 17:32:33.101941,MSE-QUARTZ 5000 20W50 500ML,300
2024-06-25 17:32:33.334844,CHI-QUARTZ 3000 SG 20W50 5L,1800
2024-06-25 17:32:33.551916,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:32:35.663928,20W50 500ML,300
2024-06-25 17:32:36.205322,SAM-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:32:36.235814,MGM-QUARTZ 5000 20W50 5L,1800
2024-06-25 17:32:36.308601,5W40 500ML,1000
2024-06-25 17:32:36.480404,KAD-QUARTZ 4X4 15W40 500ML,300
2024-06-25 17:32:44.753356,MAR-QUARTZ 7000 SAE 15W50 500ML,300
2024-06-25 17:32:44.991586,BRAKE FLUID 500ML,400
2024-06-25 17:32:56.716729,SAM-QUARTZ 3000 SG 20W50 500ML,300
2024-06-25 17:32:56.867567,FIF-QUARTZ 5000 20W50 500ML,300
2024-06-25 17:33:07.061738,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:33:07.128272,TRO-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-25 17:32:58.778732,SUN-QUARTZ 5000 20W50 500ML,300
2024-06-25 17:32:58.787297,MSE-QUARTZ 5000 20W50 500ML,300
2024-06-25 17:33:07.212073,SAM-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:33:07.747674,BAN-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:33:07.915301,SUN-QUARTZ 4X4 15W40 500ML,300
2024-06-25 17:33:09.989926,CHI-QUARTZ 4X4 15W40 500ML,600
2024-06-25 17:33:20.891905,SAM-QUARTZ 4X4 15W40 500ML,600
2024-06-25 17:33:19.010473,BRAKE FLUID 500ML,400
2024-06-25 17:33:30.165951,MSE-QUARTZ 9000 SAE 5W40 500ML,1500
2024-06-25 17:33:21.058920,MSE-RUBIA TIR 7400 15W40 500ML,300
2024-06-25 17:33:21.558742,BRAKE FLUID 500ML,400
2024-06-25 17:33:21.590762,MPO-RACE BRAKEFLUID DOT4+ 500ML,800
2024-06-25 17:33:41.624143,SAE40 500ML,400
2024-06-25 17:33:41.643027,15W40 5LTRS,2500
2024-06-25 17:33:43.564893,TUR-RUBIA TIR 7400 15W40 500ML,600
2024-06-25 17:33:43.590485,KHA-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:33:43.598111,KHA-QUARTZ 5000 20W50 500ML,300
2024-06-25 17:33:54.143946,KAD-QUARTZ 5000 20W50 500ML,500
2024-06-25 17:33:54.166244,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:34:04.689702,AVO-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:34:05.677343,SUN-QUARTZ 9000 SAE 5W40 500ML,500
2024-06-25 17:34:06.461907,MGM-RUBIA TIR 7400 15W40 500ML,300
2024-06-25 17:34:06.769694,FIF-RUBIA TIR 7400 15W40 500ML,300
2024-06-25 17:34:06.949750,SAE40 500ML,1600
2024-06-25 17:34:17.192671,FIF-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:34:17.278486,KHA-QUARTZ 3000 SG 20W50 500ML,300
2024-06-25 17:34:27.540967,AVO-QUARTZ 5000 20W50 500ML,400
2024-06-25 17:34:27.630681,MAR-QUARTZ 3000 SG 20W50 500ML,300
2024-06-25 17:34:17.764336,SUN-QUARTZ 5000 20W50 500ML,900
2024-06-25 17:34:18.129919,KAD-QUARTZ 5000 20W50 5L,1800
2024-06-25 17:34:18.447547,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:34:18.499049,SUN-QUARTZ 5000 20W50 500ML,600
2024-06-25 17:34:27.942046,TUR-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:34:28.252006,SUN-RACE BRAKEFLUID DOT4+ 500ML,800
2024-06-25 17:34:28.327712,SUN-RUBIA TIR 7400 15W40 500ML,300
2024-06-25 17:34:28.496658,MGM-QUARTZ 9000 SAE 5W40 500ML,1000
2024-06-25 17:34:28.522278,SUN-QUARTZ 5000 20W50 500ML,1200
2024-06-25 17:34:38.923969,BAN-NEPTUNA 2T SUPER SPORT 500ML,400
2024-06-25 17:34:29.457475,KAD-RACE BRAKEFLUID DOT4+ 500ML,400
2024-06-25 17:48:37.382565,CVT 1LTR,1000
2024-07-13 20:20:42.463379,ROA-RUBIA SX SAE40 500ML,300
2024-07-16 10:33:29.150200,MGM-RUBIA TIR 7400 15W40 500ML,600
2024-06-25 18:46:57.674214,20W50 500ML,3000
2024-07-16 10:34:45.707347,MGM-RUBIA TIR 7400 15W40 500ML,300
