sale_date,site_id,site_name,product,total_litres,total_amount
2023-05-08,AVONDALE,AVONDALE,AVONDALE USD PETROL,151.55,243.11
2023-06-09,AVONDALE,AVONDALE,AVONDALE USD DIESEL,149.4,232.44
2025-05-13,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,148.63,216.08
2023-07-27,MSASA,MSASA,MSASA USD PETROL,662.93,999.62
2024-08-21,MARONDERA,MARONDERA,MARONDERA USD PETROL,144.37,207.36
2025-04-30,MARONDERA,MARONDERA,MARONDERA USD DIESEL,89.58,128.16
2023-05-25,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,67.3,104.52
2025-06-19,KADOMA,KADOMA,KADOMA USD PETROL,65.65,94.25
2025-08-29,FORT STREET,FORT STREET,FORT USD PETROL,116.66,174.0
2024-12-16,GWERU,GWERU,GWERU USD DIESEL,40.54,59.2
2024-10-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,159.58,232.14
2023-07-10,MSASA,MSASA,MSASA USD PETROL,33.77,49.83
2025-01-03,CRIPPS,CRIPPS,CRIPPS PETROL USD,54.05,79.92
2023-04-20,SAMORA,SAMORA,SAMORA USD PETROL,58.06,89.9
2024-07-24,MARONDERA,MARONDERA,MARONDERA USD PETROL,37.68,54.02
2023-12-14,BANKET,BANKET,BANKET USD PETROL,18.05,27.9
2024-07-30,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,5.4,7.4
2024-07-11,MARONDERA,MARONDERA,MARONDERA USD PETROL,81.51,118.26
2023-04-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,31.84,48.67
2024-04-24,ROADPORT,ROADPORT,ROAPORT USD PETROL,30.12,46.8
2025-11-27,MARONDERA,MARONDERA,MARONDERA USD PETROL,235.33,352.5
2025-10-31,FORT STREET,FORT STREET,FORT USD DIESEL,249.32,368.52
2024-06-30,CHARTER,CHARTER,CHARTER USD PETROL,3.36,4.47
2024-01-26,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,39.47,59.28
2025-11-17,MARONDERA,MARONDERA,MARONDERA USD DIESEL,45.63,66.15
2025-04-25,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,33.56,48.18
2024-06-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,176.35,260.48
2023-11-06,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,19.73,28.88
2025-09-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,198.05,304.92
2023-03-19,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,163.52,2599968.0
2024-07-31,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,58.49,92.22
2024-07-14,SEKE,SEKE,SEKE USD PETROL,39.72,56.94
2024-12-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,146.88,211.7
2024-07-22,BANKET,BANKET,BANKET USD PETROL,6.66,9.0
2024-01-23,MSASA,MSASA,MSASA USD PETROL,134.19,194.3
2024-10-26,MARONDERA,MARONDERA,MARONDERA USD DIESEL,421.73,593.61
2024-04-17,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,19.48,29.26
2023-07-25,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,13.16,19.76
2025-10-12,FORT STREET,FORT STREET,FORT USD PETROL,115.13,174.8
2025-03-13,FORT STREET,FORT STREET,FORT USD PETROL,86.98,125.56
2024-08-28,KHAMI,KHAMI,KHAMI USD PETROL,26.2,37.7
2023-12-27,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD PETROL,155.72,223.2
2023-12-27,FORT STREET,FORT STREET,FORT USD DIESEL,40.0,65.6
2025-09-30,R MUGABE,R MUGABE,R MUGABE USD PETROL,55.25,83.6
2025-12-02,MSASA,MSASA,MSASA USD PETROL,248.76,381.92
2025-10-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,217.64,332.01
2025-04-17,R MUGABE,R MUGABE,R MUGABE USD PETROL,16.89,23.68
2024-08-21,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,15.54,22.2
2024-09-14,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,67.56,99.16
2024-05-05,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,13.25,19.63
2025-11-25,MARONDERA,MARONDERA,MARONDERA USD DIESEL,214.58,314.58
2023-04-14,MSASA,MSASA,MSASA USD PETROL,194.35,298.76
2023-04-01,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,18.86,28.62
2024-09-05,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,45.63,67.05
2023-12-08,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,60.97,98.4
2025-09-01,MARONDERA,MARONDERA,MARONDERA USD DIESEL,403.22,588.38
2025-05-15,FORT STREET,FORT STREET,FORT USD PETROL,59.65,86.14
2025-02-25,FORT STREET,FORT STREET,FORT USD PETROL,27.77,38.88
2024-10-20,SEKE,SEKE,SEKE USD PETROL,23.31,34.04
2023-07-17,MSASA,MSASA,MSASA USD PETROL,129.13,194.79
2025-03-25,FIFE STREET,FIFE STREET,FIFE USD PETROL,612.32,893.52
2025-08-22,R MUGABE,R MUGABE,R MUGABE USD PETROL,78.93,118.56
2023-03-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,181.89,2928429.0
2025-08-21,R MUGABE,R MUGABE,R MUGABE USD DIESEL,161.33,241.5
2024-09-06,FORT STREET,FORT STREET,FORT USD DIESEL,157.68,229.22
2023-04-12,SAMORA,SAMORA,SAMORA USD DIESEL,428.4,693.36
2023-09-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,82.27,129.56
2025-01-13,SEKE,SEKE,SEKE USD PETROL,104.79,151.84
2024-12-12,BANKET,BANKET,BANKET USD PETROL,94.59,139.12
2024-03-02,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,6.1,9.84
2025-07-08,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,158.78,227.52
2025-09-20,MPOPOMA,MPOPOMA,MPOPOMA BULK DIESEL USD,2996.36,4344.2
2025-01-15,R MUGABE,R MUGABE,R MUGABE USD PETROL,20.0,30.0
2024-03-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,241.25,373.55
2025-04-29,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,421.12,597.82
2024-05-28,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,31.57,47.12
2025-01-04,CRIPPS,CRIPPS,CRIPPS PETROL USD,47.29,69.56
2024-11-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,33.54,49.17
2024-10-16,KADOMA,KADOMA,KADOMA USD PETROL,20.0,29.0
2023-07-22,FORT STREET,FORT STREET,FORT USD DIESEL,41.13,64.78
2025-09-07,FORT STREET,FORT STREET,FORT USD PETROL,174.0,261.0
2024-08-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,97.29,143.56
2025-01-14,SEKE,SEKE,SEKE USD DIESEL,150.41,219.0
2023-05-07,AVONDALE,AVONDALE,AVONDALE USD PETROL,49.0,78.89
2025-07-21,R MUGABE,R MUGABE,R MUGABE USD PETROL,76.14,114.0
2025-11-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,553.77,840.56
2023-12-12,CRIPPS,CRIPPS,CRIPPS PETROL USD,10.14,14.8
2024-02-06,FORT STREET,FORT STREET,FORT USD PETROL,116.77,179.8
2025-11-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,128.57,197.12
2024-06-22,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,51.66,74.46
2024-04-30,R MUGABE,R MUGABE,R MUGABE USD DIESEL,34.42,52.36
2024-02-28,ROADPORT,ROADPORT,ROAPORT USD PETROL,12.98,18.48
2024-07-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,16.77,23.84
2023-03-22,FORT STREET,FORT STREET,FORT USD PETROL,31.06,500066.0
2025-02-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,52.69,76.96
2025-11-22,MARONDERA,MARONDERA,MARONDERA USD PETROL,285.86,427.5
2025-01-26,SEKE,SEKE,SEKE USD PETROL,43.83,62.78
2024-05-22,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,27.39,39.42
2025-06-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,45.88,65.7
2025-12-03,ROADPORT,ROADPORT,ROAPORT USD PETROL,185.06,284.9
2023-04-18,SAMORA,SAMORA,SAMORA USD PETROL,176.0,272.8
2024-07-08,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,13.51,19.24
2024-05-29,RUNIVILLE,RUNIVILLE,RUNIVILLE BULK DIESEL USD,280.0,406.0
2023-08-14,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,169.55,265.33
2023-04-20,MSASA,MSASA,MSASA USD PETROL,102.6,157.08
2024-11-17,MARONDERA,MARONDERA,MARONDERA USD DIESEL,113.47,159.33
2023-04-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,128.02,200.96
2025-08-07,MARONDERA,MARONDERA,MARONDERA USD DIESEL,61.64,89.06
2024-08-18,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,33.54,49.17
2024-01-09,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,26.85,38.74
2024-09-02,CRIPPS,CRIPPS,CRIPPS PETROL USD,68.95,98.6
2025-11-15,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,12.98,18.48
2023-05-03,AVONDALE,AVONDALE,AVONDALE USD PETROL,111.8,178.71
2025-01-22,SEKE,SEKE,SEKE USD PETROL,89.04,129.94
2025-05-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,194.0,291.0
2025-04-18,KADOMA,KADOMA,KADOMA USD PETROL,6.9,8.7
2025-11-13,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,361.84,548.72
2024-05-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,40.79,60.8
2023-09-11,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,111.46,0.0
2025-05-11,MARONDERA,MARONDERA,MARONDERA USD DIESEL,163.19,234.72
2024-04-28,CHARTER,CHARTER,CHARTER USD DIESEL,19.48,29.26
2023-08-18,AVONDALE,AVONDALE,AVONDALE USD PETROL,316.77,508.76
2025-05-20,R MUGABE,R MUGABE,R MUGABE USD DIESEL,48.95,68.64
2024-01-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,16.36,26.08
2025-01-07,CRIPPS,CRIPPS,CRIPPS DIESEL USD,108.84,158.76
2024-03-06,ROADPORT,ROADPORT,ROAPORT USD PETROL,28.73,43.12
2025-11-21,ROADPORT,ROADPORT,ROADPORT USD DIESEL,18.18,27.72
2024-09-26,R MUGABE,R MUGABE,R MUGABE USD PETROL,49.89,71.54
2024-11-26,FIFE STREET,FIFE STREET,FIFE USD PETROL,113.79,163.85
2025-07-23,R MUGABE,R MUGABE,R MUGABE USD PETROL,74.17,111.74
2024-06-09,MSASA,MSASA,MSASA USD PETROL,125.06,188.75
2023-06-29,RUNIVILLE,RUNIVILLE,PETROL,135.47,569751.3
2025-09-18,ROADPORT,ROADPORT,ROADPORT USD DIESEL,207.23,314.64
2025-08-03,MARONDERA,MARONDERA,MARONDERA USD PETROL,266.66,399.0
2025-05-10,KADOMA,KADOMA,KADOMA USD DIESEL,34.97,48.62
2024-08-26,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,33.54,49.17
2024-11-21,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,23.48,34.27
2025-11-24,ROADPORT,ROADPORT,ROAPORT USD PETROL,108.44,166.32
2024-06-28,CHARTER,CHARTER,CHARTER USD UNLEADED PETROL,25.15,39.75
2024-11-05,KHAMI,KHAMI,KHAMI USD PETROL,26.01,37.96
2025-05-01,ROADPORT,ROADPORT,ROAPORT USD PETROL,138.53,204.24
2024-08-23,FORT STREET,FORT STREET,FORT USD PETROL,97.24,140.65
2024-04-24,TROUTBECK,TROUTBECK,TROUTBECK USD DIESEL,25.31,39.5
2024-06-10,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,13.33,19.5
2024-02-06,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,63.29,99.54
2023-06-06,R MUGABE,R MUGABE,R MUGABE USD PETROL,77.41,119.35
2024-06-29,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,49.73,73.5
2023-11-02,AVONDALE,AVONDALE,AVONDALE USD PETROL,145.06,234.9
2025-09-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,39.36,59.28
2025-07-22,R MUGABE,R MUGABE,R MUGABE USD PETROL,23.84,34.73
2024-11-10,MARONDERA,MARONDERA,MARONDERA USD DIESEL,47.51,66.27
2024-11-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,135.86,195.75
2025-07-06,MARONDERA,MARONDERA,MARONDERA USD DIESEL,126.56,183.96
2025-04-22,R MUGABE,R MUGABE,R MUGABE USD PETROL,72.81,106.56
2024-11-12,MARONDERA,MARONDERA,MARONDERA USD PETROL,189.36,266.49
2024-10-17,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,4.79,5.84
2024-07-27,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,134.66,201.0
2024-02-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,9.93,13.59
2024-01-22,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD DIESEL,56.32,88.48
2023-10-18,AVONDALE,AVONDALE,AVONDALE USD DIESEL,780.56,1388.4
2025-02-18,SEKE,SEKE,SEKE USD DIESEL,287.67,419.02
2025-03-26,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,95.89,138.7
2024-03-23,R MUGABE,R MUGABE,R MUGABE USD DIESEL,74.68,113.96
2024-03-29,CHARTER,CHARTER,CHARTER USD PETROL,1.97,1.52
2024-04-20,MARONDERA,MARONDERA,MARONDERA USD PETROL,51.32,77.52
2024-02-29,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,6.94,8.64
2024-06-04,CHARTER,CHARTER,CHARTER USD PETROL,17.45,25.33
2024-12-31,R MUGABE,R MUGABE,R MUGABE USD DIESEL,198.64,300.96
2025-07-10,MARONDERA,MARONDERA,MARONDERA USD DIESEL,205.91,299.3
2025-04-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,26.67,39.0
2025-08-28,KHAMI,KHAMI,KHAMI USD PETROL,20.0,30.0
2025-08-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,66.02,100.32
2025-10-26,FORT STREET,FORT STREET,FORT USD PETROL,227.0,345.04
2024-02-19,MARONDERA,MARONDERA,MARONDERA USD PETROL,59.15,83.78
2023-03-21,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,201.54,3264948.0
2024-04-25,CRIPPS,CRIPPS,CRIPPS PETROL USD,80.65,124.0
2023-08-30,AVONDALE,AVONDALE,AVONDALE USD DIESEL,163.63,268.95
2023-12-09,MSASA,MSASA,MSASA USD PETROL,46.47,66.7
2025-05-10,MARONDERA,MARONDERA,MARONDERA USD DIESEL,75.64,108.0
2025-03-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,69.99,103.5
2025-12-04,R MUGABE,R MUGABE,R MUGABE USD DIESEL,91.55,140.14
2025-07-03,KADOMA,KADOMA,KADOMA USD PETROL,13.31,19.11
2024-06-09,SAMORA,SAMORA,SAMORA USD PETROL,40.0,60.0
2025-06-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,178.0,267.0
2025-10-15,GWERU,GWERU,PETROL,13.24,121421.3
2024-10-09,MARONDERA,MARONDERA,MARONDERA USD DIESEL,142.41,200.22
2024-06-18,ROADPORT,ROADPORT,PETROL,13.33,119456.87
2025-05-20,MARONDERA,MARONDERA,MARONDERA USD PETROL,278.47,400.32
2025-10-05,R MUGABE,R MUGABE,R MUGABE USD PETROL,92.1,139.84
2023-07-09,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,140.47,217.0
2025-04-13,R MUGABE,R MUGABE,R MUGABE USD DIESEL,105.75,153.3
2025-05-01,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,74.31,109.52
2023-04-11,MSASA,MSASA,MSASA USD PETROL,156.88,240.24
2023-08-03,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,255.18,393.7
2023-08-27,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,35.47,54.25
2025-07-24,BANKET,BANKET,BANKET USD PETROL,49.66,73.99
2025-03-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,67.99,100.5
2024-05-03,MSASA,MSASA,MSASA USD DIESEL,114.38,174.42
2024-12-31,FIFE STREET,FIFE STREET,FIFE USD PETROL,326.0,489.0
2024-12-25,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,100.52,152.0
2024-02-22,ROADPORT,ROADPORT,ROAPORT USD PETROL,12.98,18.48
2025-09-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,202.77,309.06
2024-06-08,RUNIVILLE,RUNIVILLE,PETROL,30.4,275669.7
2024-07-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,18.12,26.82
2023-11-23,MSASA,MSASA,MSASA USD PETROL,210.0,317.1
2024-07-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,6.75,8.88
2023-09-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,252.12,398.16
2024-04-14,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,46.05,69.92
2023-11-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,234.17,369.72
2023-04-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,128.66,200.96
2024-07-02,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,9.21,13.68
2025-11-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,205.84,315.7
2023-12-17,R MUGABE,R MUGABE,R MUGABE USD DIESEL,7.92,11.48
2024-01-07,MSASA,MSASA,PETROL,110.34,1010788.9
2025-07-27,MARONDERA,MARONDERA,MARONDERA USD PETROL,880.38,1320.0
2024-09-20,KHAMI,KHAMI,KHAMI USD PETROL,71.91,103.66
2024-10-04,TROUTBECK,TROUTBECK,TROUTBECK USD PETROL,10.06,14.9
2024-05-16,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,6.66,9.0
2025-11-12,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,13.15,19.76
2025-05-01,R MUGABE,R MUGABE,R MUGABE USD DIESEL,101.39,144.43
2025-11-13,R MUGABE,R MUGABE,R MUGABE USD PETROL,34.4,52.36
2024-05-08,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,52.29,79.56
2025-09-29,R MUGABE,R MUGABE,R MUGABE USD PETROL,85.57,129.2
2023-05-01,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,54.83,83.7
2025-06-19,BANKET,BANKET,BANKET USD PETROL,100.0,149.0
2024-01-12,CRIPPS,CRIPPS,CRIPPS DIESEL USD,63.38,100.8
2023-04-01,SAMORA,SAMORA,SAMORA USD PETROL,72.93,111.6
2024-04-29,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,107.84,163.71
2025-03-28,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,5.4,7.4
2024-02-13,CHARTER,CHARTER,CHARTER USD UNLEADED PETROL,18.29,29.52
2024-02-08,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,19.73,28.12
2024-09-22,KIRKMAN,KIRKMAN,KIRKMAN USD PETROL,110.81,162.8
2023-05-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,433.09,671.15
2024-01-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,40.0,60.4
2023-05-13,SAMORA,SAMORA,SAMORA USD PETROL,26.14,39.78
2024-10-29,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,26.17,38.74
2024-08-17,R MUGABE,R MUGABE,R MUGABE USD PETROL,46.89,66.7
2024-05-26,CHARTER,CHARTER,CHARTER USD DIESEL,6.71,8.94
2023-12-28,FIFE STREET,FIFE STREET,FIFE USD PETROL,289.67,447.95
2025-04-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,220.41,321.2
2025-04-18,FIFE STREET,FIFE STREET,FIFE USD PETROL,337.83,498.76
2025-01-27,FIFE STREET,FIFE STREET,FIFE USD PETROL,77.56,113.96
2023-09-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,283.54,447.14
2025-05-20,FORT STREET,FORT STREET,FORT USD DIESEL,179.16,255.97
2024-12-17,R MUGABE,R MUGABE,R MUGABE USD PETROL,119.86,173.74
2024-10-05,CHEGUTU,CHEGUTU,CHEGUTU USD PETROL,61.64,89.06
2025-07-25,R MUGABE,R MUGABE,R MUGABE USD DIESEL,113.42,168.37
2024-12-25,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,13.88,18.72
2025-04-19,CRIPPS,CRIPPS,CRIPPS DIESEL USD,82.19,119.72
2023-07-03,GWABALANDA,GWABALANDA,GWABALANDA USD PETROL,58.82,88.74
2025-09-17,R MUGABE,R MUGABE,R MUGABE USD DIESEL,3.33,4.5
2025-04-08,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.54,29.2
2025-01-27,KADOMA,KADOMA,KADOMA USD PETROL,19.44,27.36
2023-04-06,RUNIVILLE,RUNIVILLE,RUNIVILLE USD PETROL,76.15,120.08
2024-06-15,SUNWAY CITY,SUNWAY CITY,SUNWAY USD UNLEADED PETROL,44.03,69.96
2024-10-06,CRIPPS,CRIPPS,CRIPPS PETROL USD,20.27,29.6
2025-09-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,618.66,927.0
2023-05-01,ROADPORT,ROADPORT,ROAPORT USD PETROL,6.45,9.3
2025-02-04,KHAMI,KHAMI,KHAMI USD PETROL,30.4,44.4
2025-04-14,R MUGABE,R MUGABE,R MUGABE USD PETROL,6.75,8.88
2024-09-16,SEKE,SEKE,SEKE USD PETROL,81.08,119.88
2023-03-13,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,312.88,5099944.0
2024-08-11,FORT STREET,FORT STREET,FORT USD PETROL,13.51,19.24
2025-04-30,CHARTER,CHARTER,CHARTER USD PETROL,36.81,51.84
2024-09-09,BANKET,BANKET,BANKET USD PETROL,84.75,124.32
2022-11-29,RUNIVILLE,RUNIVILLE,PETROL,,
2024-11-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,13.42,19.37
2023-12-27,CHEGUTU,CHEGUTU,CHEGUTU USD DIESEL,67.06,109.88
2024-09-29,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,42.46,61.32
2023-05-20,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,139.99,221.01
2025-01-15,BANKET,BANKET,BANKET USD PETROL,145.0,214.6
2024-02-15,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,12.19,19.68
2025-07-15,FORT STREET,FORT STREET,FORT USD PETROL,30.87,44.7
2024-03-05,ROADPORT,ROADPORT,ROAPORT USD PETROL,93.11,143.22
2025-11-12,ROADPORT,ROADPORT,ROADPORT USD DIESEL,29.22,44.66
2024-09-07,MARONDERA,MARONDERA,MARONDERA USD PETROL,90.85,127.8
2024-09-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,145.13,208.8
2023-04-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,26.11,40.82
2025-02-14,KHAMI,KHAMI,KHAMI USD PETROL,284.02,408.96
2024-02-10,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD DIESEL,63.29,99.54
2025-04-28,ROADPORT,ROADPORT,ROAPORT USD PETROL,121.03,179.08
2023-04-06,ROADPORT,ROADPORT,ROAPORT USD PETROL,93.55,144.15
2025-07-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,16.16,24.0
2024-09-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,33.54,49.17
2023-12-27,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,100.65,154.0
2025-04-19,R MUGABE,R MUGABE,R MUGABE USD PETROL,30.4,44.4
2025-09-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,184.97,281.52
2024-11-18,KHAMI,KHAMI,KHAMI USD PETROL,30.13,43.8
2023-12-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,116.12,179.8
2025-03-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,59.59,87.58
2025-08-09,FORT STREET,FORT STREET,FORT USD DIESEL,197.27,289.59
2024-07-20,AVONDALE,AVONDALE,AVONDALE USD PETROL,306.66,459.0
2024-03-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,19.35,29.45
2023-09-08,ROADPORT,ROADPORT,ROAPORT USD PETROL,12.73,18.84
2025-09-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,101.31,153.52
2024-05-06,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,400.0,616.0
2024-10-14,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,45.64,67.05
2024-10-28,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,34.24,49.64
2024-05-19,R MUGABE,R MUGABE,R MUGABE USD PETROL,63.85,93.24
2023-04-18,FORT STREET,FORT STREET,FORT USD PETROL,25.0,39.25
2023-04-08,AVONDALE,AVONDALE,AVONDALE USD PETROL,138.02,222.18
2024-05-28,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,486.66,733.86
2023-05-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,38.7,58.9
2024-01-05,R MUGABE,R MUGABE,R MUGABE USD PETROL,209.67,323.95
2023-06-25,SAMORA,SAMORA,SAMORA USD PETROL,104.54,159.12
2025-12-09,MARONDERA,MARONDERA,MARONDERA USD PETROL,374.32,568.48
2024-04-29,KHAMI,KHAMI,KHAMI USD DIESEL,51.94,78.54
2024-09-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,63.75,93.87
2024-08-24,R MUGABE,R MUGABE,R MUGABE USD PETROL,164.29,237.8
2024-12-10,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD DIESEL,82.14,114.8
2024-11-19,MUTARE SECOND STREET,MUTARE SECOND STREET,MUTARE SECOND USD PETROL,48.84,67.2
2025-05-23,ROADPORT,ROADPORT,ROAPORT USD PETROL,118.0,177.0
2024-06-24,CHARTER,CHARTER,CHARTER USD UNLEADED PETROL,12.58,19.08
2023-12-23,MUTARE GREEN MARKET,MUTARE GREEN MARKET,MUTARE GREENMARKET USD DIESEL,109.68,172.22
2024-06-25,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,82.67,123.0
2024-05-22,MARONDERA,MARONDERA,MARONDERA USD PETROL,96.25,142.08
2023-11-30,FORT STREET,FORT STREET,FORT USD PETROL,64.51,99.2
