sale_date,service_station_id,service_station_name,product,total_litres,total_amount
2025-03-02,84.0,Avondale,PETROL LITRES,105.17,105.17
2025-03-02,86.0,Charter,CHARTER USD DIESEL,109.376712,159.69
2025-03-02,86.0,Charter,CHARTER USD PETROL,335.328766,485.2992
2025-03-02,86.0,Charter,PETROL LITRES,118.16,118.16
2025-03-02,88.0,Seke,DIESEL LITRES,50.0,50.0
2025-03-02,88.0,Seke,PETROL LITRES,20.0,20.0
2025-03-02,88.0,Seke,SEKE USD DIESEL,142.272109,205.9393
2025-03-02,88.0,Seke,SEKE USD PETROL,146.972789,214.2473
2025-03-02,92.0,Msasa,DIESEL LITRES,84.55,84.55
2025-03-02,92.0,Msasa,MSASA BULK DIESEL,1038.62069,1506.0
2025-03-02,92.0,Msasa,MSASA USD DIESEL,316.679739,481.601
2025-03-02,92.0,Msasa,MSASA USD PETROL,178.467104,268.9661
2025-03-02,92.0,Msasa,PETROL LITRES,40.0,40.0
2025-03-02,96.0,Samora,DIESEL LITRES,60.0,60.0
2025-03-02,96.0,Samora,PETROL LITRES,7.0,7.0
2025-03-02,96.0,Samora,SAMORA USD DIESEL,206.000001,307.0
2025-03-02,96.0,Samora,SAMORA USD PETROL,388.506667,573.768
2025-03-02,98.0,Roadport,ROADPORT USD DIESEL,536.444445,814.1848
2025-03-02,98.0,Roadport,ROAPORT USD PETROL,282.033784,415.7208
2025-03-02,102.0,Kirkman,DIESEL LITRES,612.54,612.54
2025-03-02,102.0,Kirkman,KIRKMAN USD DIESEL,339.482759,483.7328
2025-03-02,102.0,Kirkman,KIRKMAN USD PETROL,235.709459,343.2307
2025-03-02,102.0,Kirkman,PETROL LITRES,23.78,23.78
2025-03-02,110.0,Mutare Green Market,DIESEL LITRES,40.0,40.0
2025-03-02,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,32.394366,46.0
2025-03-02,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,85.788733,119.859
2025-03-02,112.0,Marondera,MARONDERA USD DIESEL,487.0,687.57
2025-03-02,112.0,Marondera,MARONDERA USD PETROL,54.048611,75.8776
2025-03-02,114.0,Kadoma,DIESEL LITRES,230.0,230.0
2025-03-02,114.0,Kadoma,KADOMA USD DIESEL,82.097222,118.22
2025-03-02,121.0,Gweru,DIESEL LITRES,47.0,47.0
2025-03-02,121.0,Gweru,GWERU USD DIESEL,361.239726,516.9056
2025-03-02,121.0,Gweru,GWERU USD PETROL,20.0,29.2
2025-03-02,123.0,Fife Street,DIESEL LITRES,200.0,200.0
2025-03-02,123.0,Fife Street,FIFE USD DIESEL,805.308219,1167.0719
2025-03-02,123.0,Fife Street,FIFE USD PETROL,198.49315,287.9849
2025-03-02,123.0,Fife Street,PETROL LITRES,46.0,46.0
2025-03-02,125.0,Fort Street,FORT USD DIESEL,310.445206,453.25
2025-03-02,125.0,Fort Street,FORT USD PETROL,40.582192,59.25
2025-03-02,127.0,Mpopoma,MPOPOMA USD DIESEL,410.328768,586.7702
2025-03-02,127.0,Mpopoma,MPOPOMA USD PETROL,103.890411,149.0133
2025-03-02,129.0,Khami,KHAMI USD DIESEL,150.0,214.5
2025-03-02,131.0,R Mugabe,PETROL LITRES,15.0,15.0
2025-03-02,131.0,R Mugabe,R MUGABE USD DIESEL,109.726027,159.6521
2025-03-02,131.0,R Mugabe,R MUGABE USD PETROL,186.027397,271.6
2025-03-02,135.0,Cripps,CRIPPS BULK DIESEL USD,140.84507,200.0
2025-03-02,135.0,Cripps,CRIPPS DIESEL USD,225.780821,329.64
2025-03-02,135.0,Cripps,CRIPPS PETROL USD,155.39726,226.88
2025-03-02,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,40.0,56.8
2025-03-02,141.0,Troutbeck,DIESEL LITRES,200.0,200.0
2025-03-02,141.0,Troutbeck,TROUTBECK USD PETROL,6.756757,10.0
2025-03-02,145.0,Sunway City,DIESEL LITRES,40.0,40.0
2025-03-02,145.0,Sunway City,PETROL LITRES,79.43,79.43
2025-03-02,145.0,Sunway City,SUNWAY USD DIESEL,236.543624,347.6873
2025-03-02,145.0,Sunway City,SUNWAY USD PETROL,133.293334,198.442
2025-03-02,146.0,Banket,BANKET USD DIESEL,153.708609,232.1
2025-03-02,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,58.278146,88.0
2025-03-02,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,93.333333,140.0
2025-03-02,148.0,Chegutu,CHEGUTU USD DIESEL,118.224489,170.2529
2025-03-02,148.0,Chegutu,CHEGUTU USD PETROL,94.376712,137.79
2025-03-02,149.0,Turnpike,PETROL LITRES,40.0,40.0
2025-03-02,149.0,Turnpike,TURNPIKE USD DIESEL,103.557047,154.3
2025-03-02,149.0,Turnpike,TURNPIKE USD PETROL,63.601352,93.1222
2025-03-02,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,40.0,55.6
2025-03-02,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,25.0,36.0
2025-03-02,158.0,Chiredzi ,CHIREDZI USD DIESEL,10.0,15.5
2025-03-02,160.0,Zaka ,ZAKA USD DIESEL,10.0,14.9
2025-03-03,,,,,148419.64
2025-03-03,82.0,Runiville,DIESEL LITRES,114.76,114.76
2025-03-03,82.0,Runiville,PETROL LITRES,131.97,131.97
2025-03-03,82.0,Runiville,RUNIVILLE USD DIESEL,1730.907895,2627.7087
2025-03-03,82.0,Runiville,RUNIVILLE USD PETROL,1481.299996,2221.95
2025-03-03,84.0,Avondale,AVONDALE USD DIESEL,1481.013157,2228.3571
2025-03-03,84.0,Avondale,AVONDALE USD PETROL,1502.879994,2236.6872
2025-03-03,84.0,Avondale,DIESEL LITRES,755.13,755.13
2025-03-03,84.0,Avondale,PETROL LITRES,356.99,356.99
2025-03-03,86.0,Charter,CHARTER USD DIESEL,371.020547,538.341
2025-03-03,86.0,Charter,CHARTER USD PETROL,330.609589,480.9777
2025-03-03,86.0,Charter,DIESEL LITRES,181.05,181.05
2025-03-03,86.0,Charter,PETROL LITRES,60.0,60.0
2025-03-03,88.0,Seke,DIESEL LITRES,51.78,51.78
2025-03-03,88.0,Seke,PETROL LITRES,40.0,40.0
2025-03-03,88.0,Seke,SEKE USD DIESEL,139.646258,203.0399
2025-03-03,88.0,Seke,SEKE USD PETROL,178.578231,259.4315
2025-03-03,92.0,Msasa,DIESEL LITRES,1757.64,1757.64
2025-03-03,92.0,Msasa,MSASA USD DIESEL,1900.261439,2905.9964
2025-03-03,92.0,Msasa,MSASA USD PETROL,1241.480263,1887.05
2025-03-03,92.0,Msasa,PETROL LITRES,568.49,568.49
2025-03-03,96.0,Samora,DIESEL LITRES,28.41,28.41
2025-03-03,96.0,Samora,PETROL LITRES,45.0,45.0
2025-03-03,96.0,Samora,SAMORA USD DIESEL,141.153334,209.48
2025-03-03,96.0,Samora,SAMORA USD PETROL,740.666668,1109.3834
2025-03-03,98.0,Roadport,DIESEL LITRES,242.49,242.49
2025-03-03,98.0,Roadport,ROADPORT USD DIESEL,1415.392162,2158.2291
2025-03-03,98.0,Roadport,ROADPORT USD DIESEL BUS,388.232877,566.82
2025-03-03,98.0,Roadport,ROAPORT USD PETROL,909.560816,1341.026
2025-03-03,102.0,Kirkman,DIESEL LITRES,842.86,842.86
2025-03-03,102.0,Kirkman,KIRKMAN USD DIESEL,480.124138,686.18
2025-03-03,102.0,Kirkman,KIRKMAN USD PETROL,577.452702,854.63
2025-03-03,102.0,Kirkman,PETROL LITRES,98.0,98.0
2025-03-03,110.0,,,,45.4295
2025-03-03,110.0,Mutare Green Market,DIESEL LITRES,100.0,100.0
2025-03-03,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,101.28169,143.82
2025-03-03,112.0,Marondera,MARONDERA USD DIESEL,931.826389,1318.4085
2025-03-03,112.0,Marondera,MARONDERA USD PETROL,229.951389,331.13
2025-03-03,114.0,Kadoma,DIESEL LITRES,282.0,282.0
2025-03-03,114.0,Kadoma,KADOMA USD DIESEL,140.0,201.6
2025-03-03,114.0,Kadoma,KADOMA USD PETROL,84.319444,121.42
2025-03-03,121.0,Gweru,DIESEL LITRES,60.6,60.6
2025-03-03,121.0,Gweru,GWERU BULK DIESEL USD,1000.0,1450.0
2025-03-03,121.0,Gweru,GWERU USD DIESEL,720.904109,1046.2849
2025-03-03,121.0,Gweru,GWERU USD PETROL,122.260274,178.5
2025-03-03,123.0,Fife Street,FIFE USD DIESEL,961.726026,1391.9485
2025-03-03,123.0,Fife Street,FIFE USD PETROL,381.349315,554.2152
2025-03-03,125.0,Fort Street,DIESEL LITRES,140.0,140.0
2025-03-03,125.0,Fort Street,FORT USD DIESEL,297.136987,433.82
2025-03-03,125.0,Fort Street,FORT USD PETROL,208.534246,304.46
2025-03-03,127.0,Mpopoma,MPOPOMA USD DIESEL,123.671233,178.0499
2025-03-03,127.0,Mpopoma,MPOPOMA USD PETROL,261.075342,374.9816
2025-03-03,129.0,Khami,KHAMI USD DIESEL,1325.0,1894.75
2025-03-03,129.0,Khami,KHAMI USD PETROL,220.253425,321.57
2025-03-03,131.0,R Mugabe,DIESEL LITRES,10.0,10.0
2025-03-03,131.0,R Mugabe,PETROL LITRES,16.0,16.0
2025-03-03,131.0,R Mugabe,R MUGABE USD DIESEL,212.917809,307.5724
2025-03-03,131.0,R Mugabe,R MUGABE USD PETROL,181.945207,264.1474
2025-03-03,135.0,Cripps,CRIPPS BULK DIESEL USD,2211.267606,3140.0
2025-03-03,135.0,Cripps,CRIPPS DIESEL USD,1571.924656,2286.8448
2025-03-03,135.0,Cripps,CRIPPS PETROL USD,1585.595891,2309.8291
2025-03-03,135.0,Cripps,DIESEL LITRES,456.54,456.54
2025-03-03,135.0,Cripps,PETROL LITRES,227.33,227.33
2025-03-03,140.0,Mutare Second Street,DIESEL LITRES,30.0,30.0
2025-03-03,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,80.0,113.6
2025-03-03,141.0,Troutbeck,DIESEL LITRES,35.0,35.0
2025-03-03,141.0,Troutbeck,TROUTBECK USD DIESEL,590.909091,882.5
2025-03-03,141.0,Troutbeck,TROUTBECK USD PETROL,20.0,29.6
2025-03-03,145.0,,,,29.57
2025-03-03,145.0,Sunway City,SUNWAY USD DIESEL,113.154362,168.6
2025-03-03,145.0,Sunway City,SUNWAY USD PETROL,474.693334,707.1767
2025-03-03,146.0,Banket,BANKET BULK DIESEL USD,800.0,1136.0
2025-03-03,146.0,Banket,BANKET USD DIESEL,39.735099,60.0
2025-03-03,146.0,Banket,BANKET USD PETROL,80.536913,120.0
2025-03-03,146.0,Banket,DIESEL LITRES,244.0,244.0
2025-03-03,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,148.05298,223.56
2025-03-03,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,34.666667,52.0
2025-03-03,148.0,Chegutu,CHEGUTU USD DIESEL,68.027211,100.0
2025-03-03,148.0,Chegutu,DIESEL LITRES,295.0,295.0
2025-03-03,148.0,Chegutu,PETROL LITRES,105.0,105.0
2025-03-03,149.0,Turnpike,DIESEL LITRES,100.0,100.0
2025-03-03,149.0,Turnpike,TURNPIKE USD DIESEL,117.040268,174.39
2025-03-03,149.0,Turnpike,TURNPIKE USD PETROL,98.0,145.04
2025-03-03,150.0,Mutare One Stop,DIESEL LITRES,775.0,775.0
2025-03-03,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,37.083333,53.4
2025-03-03,150.0,Mutare One Stop,PETROL LITRES,1560.0,1560.0
2025-03-03,158.0,Chiredzi ,CHIREDZI USD DIESEL,10.0,15.5
2025-03-04,,,,,153540.73
2025-03-04,82.0,Runiville,DIESEL LITRES,150.0,150.0
2025-03-04,82.0,Runiville,PETROL LITRES,100.2,100.2
2025-03-04,82.0,Runiville,RUNIVILLE USD DIESEL,1173.361842,1781.11
2025-03-04,82.0,Runiville,RUNIVILLE USD PETROL,1134.166664,1700.51
2025-03-04,84.0,Avondale,AVONDALE USD DIESEL,1405.059209,2121.9295
2025-03-04,84.0,Avondale,AVONDALE USD PETROL,1673.439996,2491.6176
2025-03-04,84.0,Avondale,DIESEL LITRES,105.0,105.0
2025-03-04,84.0,Avondale,PETROL LITRES,402.19,402.19
2025-03-04,86.0,Charter,CHARTER USD DIESEL,827.869863,1208.69
2025-03-04,86.0,Charter,CHARTER USD PETROL,646.219178,941.2803
2025-03-04,86.0,Charter,DIESEL LITRES,1090.0,1090.0
2025-03-04,88.0,Seke,DIESEL LITRES,50.0,50.0
2025-03-04,88.0,Seke,PETROL LITRES,107.57,107.57
2025-03-04,88.0,Seke,SEKE USD DIESEL,286.231293,412.8982
2025-03-04,88.0,Seke,SEKE USD PETROL,163.85034,238.6682
2025-03-04,92.0,Msasa,DIESEL LITRES,180.0,180.0
2025-03-04,92.0,Msasa,MSASA BULK DIESEL,964.386207,1398.36
2025-03-04,92.0,Msasa,MSASA USD DIESEL,1766.287579,2699.0246
2025-03-04,92.0,Msasa,MSASA USD PETROL,702.625,1067.99
2025-03-04,92.0,Msasa,PETROL LITRES,123.25,123.25
2025-03-04,96.0,Samora,PETROL LITRES,101.27,101.27
2025-03-04,96.0,Samora,SAMORA USD DIESEL,117.773333,176.66
2025-03-04,96.0,Samora,SAMORA USD PETROL,244.473335,362.596
2025-03-04,98.0,Roadport,DIESEL LITRES,60.79,60.79
2025-03-04,98.0,Roadport,PETROL LITRES,37.98,37.98
2025-03-04,98.0,Roadport,ROADPORT USD DIESEL,946.063628,1433.8095
2025-03-04,98.0,Roadport,ROAPORT USD PETROL,414.729729,610.5213
2025-03-04,102.0,Kirkman,DIESEL LITRES,430.0,430.0
2025-03-04,102.0,Kirkman,KIRKMAN USD DIESEL,122.813793,177.8041
2025-03-04,102.0,Kirkman,KIRKMAN USD PETROL,432.27027,635.7059
2025-03-04,102.0,Kirkman,PETROL LITRES,40.0,40.0
2025-03-04,110.0,Mutare Green Market,DIESEL LITRES,610.62,610.62
2025-03-04,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,632.225352,875.6628
2025-03-04,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,20.0,28.4
2025-03-04,112.0,Marondera,MARONDERA USD DIESEL,765.361111,1079.8919
2025-03-04,112.0,Marondera,MARONDERA USD PETROL,145.555555,209.6
2025-03-04,114.0,Kadoma,DIESEL LITRES,40.0,40.0
2025-03-04,114.0,Kadoma,KADOMA USD DIESEL,42.777778,61.6
2025-03-04,114.0,Kadoma,KADOMA USD PETROL,112.048611,161.35
2025-03-04,121.0,Gweru,DIESEL LITRES,670.0,670.0
2025-03-04,121.0,Gweru,GWERU USD DIESEL,2258.219178,3231.9
2025-03-04,121.0,Gweru,GWERU USD PETROL,442.29452,630.4267
2025-03-04,123.0,Fife Street,FIFE USD DIESEL,298.363015,435.61
2025-03-04,123.0,Fife Street,FIFE USD PETROL,128.59589,186.438
2025-03-04,125.0,Fort Street,DIESEL LITRES,50.0,50.0
2025-03-04,125.0,Fort Street,FORT USD DIESEL,1052.198631,1523.81
2025-03-04,125.0,Fort Street,FORT USD PETROL,275.239726,401.85
2025-03-04,127.0,Mpopoma,MPOPOMA USD DIESEL,487.356165,699.9193
2025-03-04,127.0,Mpopoma,MPOPOMA USD PETROL,196.356165,280.7894
2025-03-04,129.0,Khami,KHAMI USD DIESEL,371.643836,533.0
2025-03-04,129.0,Khami,KHAMI USD PETROL,53.767123,78.5
2025-03-04,131.0,R Mugabe,PETROL LITRES,10.0,10.0
2025-03-04,131.0,R Mugabe,R MUGABE USD DIESEL,250.753424,366.1
2025-03-04,131.0,R Mugabe,R MUGABE USD PETROL,135.787671,197.75
2025-03-04,135.0,Cripps,CRIPPS DIESEL USD,865.630138,1263.2797
2025-03-04,135.0,Cripps,CRIPPS PETROL USD,669.993152,975.79
2025-03-04,135.0,Cripps,DIESEL LITRES,732.95,732.95
2025-03-04,135.0,Cripps,PETROL LITRES,327.89,327.89
2025-03-04,140.0,Mutare Second Street,DIESEL LITRES,100.0,100.0
2025-03-04,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,40.0,56.8
2025-03-04,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,31.690141,45.0
2025-03-04,141.0,Troutbeck,DIESEL LITRES,400.0,400.0
2025-03-04,141.0,Troutbeck,TROUTBECK USD DIESEL,306.181818,467.27
2025-03-04,141.0,Troutbeck,TROUTBECK USD PETROL,10.0,14.8
2025-03-04,145.0,Sunway City,SUNWAY USD DIESEL,1252.530201,1863.4388
2025-03-04,145.0,Sunway City,SUNWAY USD PETROL,165.553333,248.33
2025-03-04,146.0,Banket,BANKET USD DIESEL,105.298014,159.0
2025-03-04,147.0,Chinhoyi Main,CHINHOYI BULK DIESEL USD,400.0,580.0
2025-03-04,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,592.390729,891.6775
2025-03-04,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,216.380001,324.57
2025-03-04,147.0,Chinhoyi Main,DIESEL LITRES,100.0,100.0
2025-03-04,148.0,Chegutu,CHEGUTU USD PETROL,61.643835,90.0
2025-03-04,148.0,Chegutu,DIESEL LITRES,690.0,690.0
2025-03-04,148.0,Chegutu,PETROL LITRES,100.0,100.0
2025-03-04,149.0,Turnpike,DIESEL LITRES,28.65,28.65
2025-03-04,149.0,Turnpike,TURNPIKE USD DIESEL,168.523489,251.1
2025-03-04,149.0,Turnpike,TURNPIKE USD PETROL,47.297298,70.0
2025-03-04,150.0,Mutare One Stop,DIESEL LITRES,65.0,65.0
2025-03-04,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,547.5,788.4
2025-03-04,150.0,Mutare One Stop,MUTARE ONE STOP PETROL,197.222223,284.0
2025-03-04,150.0,Mutare One Stop,PETROL LITRES,105.0,105.0
2025-03-04,158.0,Chiredzi ,CHIREDZI USD PETROL,33.766234,52.0
2025-03-04,160.0,Zaka ,ZAKA USD DIESEL,10.0,14.9
2025-03-04,160.0,Zaka ,ZAKA USD PETROL,20.408163,30.0
2025-03-05,,,,,78275.56
2025-03-05,82.0,Runiville,DIESEL LITRES,130.0,130.0
2025-03-05,82.0,Runiville,PETROL LITRES,210.0,210.0
2025-03-05,82.0,Runiville,RUNIVILLE USD DIESEL,1432.157895,2172.4416
2025-03-05,82.0,Runiville,RUNIVILLE USD PETROL,1175.013327,1762.52
2025-03-05,84.0,Avondale,AVONDALE USD DIESEL,1458.328948,2188.9812
2025-03-05,84.0,Avondale,AVONDALE USD PETROL,1686.239998,2522.4533
2025-03-05,84.0,Avondale,DIESEL LITRES,258.6,258.6
2025-03-05,84.0,Avondale,PETROL LITRES,200.06,200.06
2025-03-05,86.0,Charter,CHARTER USD DIESEL,847.431505,1231.3274
2025-03-05,86.0,Charter,CHARTER USD PETROL,238.69178,348.49
2025-03-05,86.0,Charter,PETROL LITRES,102.62,102.62
2025-03-05,88.0,Seke,PETROL LITRES,41.25,41.25
2025-03-05,88.0,Seke,SEKE USD DIESEL,57.911564,83.2549
2025-03-05,88.0,Seke,SEKE USD PETROL,117.32653,171.7897
2025-03-05,92.0,Msasa,DIESEL LITRES,150.0,150.0
2025-03-05,92.0,Msasa,MSASA USD DIESEL,1123.980391,1719.3632
2025-03-05,92.0,Msasa,MSASA USD PETROL,750.631579,1139.3021
2025-03-05,92.0,Msasa,PETROL LITRES,7.0,7.0
2025-03-05,96.0,Samora,DIESEL LITRES,20.0,20.0
2025-03-05,96.0,Samora,PETROL LITRES,30.0,30.0
2025-03-05,96.0,Samora,SAMORA USD DIESEL,204.64,306.96
2025-03-05,96.0,Samora,SAMORA USD PETROL,418.313332,621.5243
2025-03-05,98.0,Roadport,DIESEL LITRES,216.04,216.04
2025-03-05,98.0,Roadport,PETROL LITRES,5.0,5.0
2025-03-05,98.0,Roadport,ROADPORT USD DIESEL,1287.556294,1935.5603
2025-03-05,98.0,Roadport,ROAPORT USD PETROL,1265.182431,1871.72
2025-03-05,102.0,Kirkman,DIESEL LITRES,4431.0,4431.0
2025-03-05,102.0,Kirkman,KIRKMAN BULK DIESEL USD,347.222222,500.0
2025-03-05,102.0,Kirkman,KIRKMAN USD DIESEL,625.303448,881.7007
2025-03-05,102.0,Kirkman,KIRKMAN USD PETROL,205.655407,300.2292
2025-03-05,102.0,Kirkman,PETROL LITRES,25.0,25.0
2025-03-05,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,157.042253,223.0
2025-03-05,110.0,Mutare Green Market,MUTARE GREENMARKET USD PETROL,59.859155,85.0
2025-03-05,112.0,Marondera,MARONDERA USD DIESEL,1035.909722,1464.83
2025-03-05,112.0,Marondera,MARONDERA USD PETROL,102.777778,148.0
2025-03-05,114.0,Kadoma,DIESEL LITRES,200.0,200.0
2025-03-05,114.0,Kadoma,KADOMA USD DIESEL,75.138889,108.2
2025-03-05,114.0,Kadoma,KADOMA USD PETROL,41.666667,60.0
2025-03-05,121.0,Gweru,DIESEL LITRES,323.0,323.0
2025-03-05,121.0,Gweru,GWERU USD DIESEL,830.356164,1200.66
2025-03-05,121.0,Gweru,GWERU USD PETROL,253.849315,367.8775
2025-03-05,123.0,Fife Street,FIFE USD DIESEL,715.643835,1038.8126
2025-03-05,123.0,Fife Street,FIFE USD PETROL,283.904109,413.75
2025-03-05,125.0,Fort Street,DIESEL LITRES,320.0,320.0
2025-03-05,125.0,Fort Street,FORT USD DIESEL,1337.691783,1937.6515
2025-03-05,125.0,Fort Street,FORT USD PETROL,227.29452,331.5075
2025-03-05,127.0,Mpopoma,MPOPOMA USD DIESEL,181.794521,260.8703
2025-03-05,127.0,Mpopoma,MPOPOMA USD PETROL,251.835617,359.0517
2025-03-05,129.0,Khami,KHAMI USD DIESEL,468.280822,669.6416
2025-03-05,129.0,Khami,KHAMI USD PETROL,30.0,43.8
2025-03-05,131.0,R Mugabe,DIESEL LITRES,10.0,10.0
2025-03-05,131.0,R Mugabe,PETROL LITRES,40.0,40.0
2025-03-05,131.0,R Mugabe,R MUGABE USD DIESEL,358.130137,513.8289
2025-03-05,131.0,R Mugabe,R MUGABE USD PETROL,194.520548,284.0
2025-03-05,135.0,Cripps,CRIPPS BULK DIESEL USD,352.112676,500.0
2025-03-05,135.0,Cripps,CRIPPS DIESEL USD,447.397259,651.7616
2025-03-05,135.0,Cripps,CRIPPS PETROL USD,850.417808,1241.01
2025-03-05,135.0,Cripps,DIESEL LITRES,784.86,784.86
2025-03-05,135.0,Cripps,PETROL LITRES,178.62,178.62
2025-03-05,140.0,Mutare Second Street,DIESEL LITRES,100.0,100.0
2025-03-05,140.0,Mutare Second Street,MUTARE SECOND USD DIESEL,158.028169,224.4
2025-03-05,140.0,Mutare Second Street,MUTARE SECOND USD PETROL,61.267606,86.8239
2025-03-05,141.0,Troutbeck,DIESEL LITRES,300.0,300.0
2025-03-05,141.0,Troutbeck,TROUTBECK USD DIESEL,90.0,135.6
2025-03-05,145.0,Sunway City,DIESEL LITRES,48.03,48.03
2025-03-05,145.0,Sunway City,SUNWAY USD DIESEL,162.147651,240.4383
2025-03-05,145.0,Sunway City,SUNWAY USD PETROL,191.059999,284.0993
2025-03-05,146.0,Banket,BANKET USD DIESEL,55.629139,84.0
2025-03-05,146.0,Banket,BANKET USD PETROL,63.557047,94.7
2025-03-05,146.0,Banket,DIESEL LITRES,180.0,180.0
2025-03-05,147.0,Chinhoyi Main,CHINHOYI MAIN USD DIESEL,208.0,314.08
2025-03-05,147.0,Chinhoyi Main,CHINHOYI MAIN USD PETROL,194.04,291.06
2025-03-05,147.0,Chinhoyi Main,DIESEL LITRES,68.0,68.0
2025-03-05,148.0,Chegutu,CHEGUTU USD DIESEL,119.789116,176.09
2025-03-05,148.0,Chegutu,CHEGUTU USD PETROL,23.705479,34.61
2025-03-05,148.0,Chegutu,DIESEL LITRES,1000.0,1000.0
2025-03-05,148.0,Chegutu,PETROL LITRES,155.0,155.0
2025-03-05,149.0,Turnpike,DIESEL LITRES,23.0,23.0
2025-03-05,149.0,Turnpike,PETROL LITRES,3.01,3.01
2025-03-05,149.0,Turnpike,TURNPIKE USD DIESEL,63.557047,94.7
2025-03-05,150.0,Mutare One Stop,DIESEL LITRES,30.0,30.0
2025-03-05,150.0,Mutare One Stop,MUTARE ONE STOP DIESEL,463.333333,667.2
2025-03-05,158.0,Chiredzi ,CHIREDZI USD DIESEL,15.0,23.25
2025-03-05,158.0,Chiredzi ,CHIREDZI USD PETROL,381.168831,587.0
2025-03-05,160.0,Zaka ,ZAKA USD DIESEL,189.852349,282.88
2025-03-06,,,,,88160.94
2025-03-06,82.0,Runiville,DIESEL LITRES,135.35,135.35
2025-03-06,82.0,Runiville,PETROL LITRES,190.0,190.0
2025-03-06,82.0,Runiville,RUNIVILLE USD DIESEL,1322.328948,2000.8086
2025-03-06,82.0,Runiville,RUNIVILLE USD PETROL,1260.226664,1888.0067
2025-03-06,84.0,Avondale,AVONDALE USD DIESEL,1521.546052,2291.0087
2025-03-06,84.0,Avondale,AVONDALE USD PETROL,1156.939999,1719.9916
2025-03-06,84.0,Avondale,DIESEL LITRES,285.74,285.74
2025-03-06,84.0,Avondale,PETROL LITRES,173.99,173.99
2025-03-06,86.0,Charter,CHARTER USD DIESEL,529.465752,770.3018
2025-03-06,86.0,Charter,CHARTER USD PETROL,277.958903,400.683
2025-03-06,86.0,Charter,PETROL LITRES,520.0,520.0
2025-03-06,88.0,Seke,SEKE USD DIESEL,63.387755,93.18
2025-03-06,88.0,Seke,SEKE USD PETROL,244.768707,352.8016
2025-03-06,92.0,Msasa,DIESEL LITRES,2448.46,2448.46
2025-03-06,92.0,Msasa,MSASA BULK DIESEL,211.034483,306.0
2025-03-06,92.0,Msasa,MSASA USD DIESEL,697.032679,1066.46
2025-03-06,92.0,Msasa,MSASA USD PETROL,950.671054,1441.1187
2025-03-06,92.0,Msasa,PETROL LITRES,35.0,35.0
2025-03-06,96.0,Samora,DIESEL LITRES,54.86,54.86
2025-03-06,96.0,Samora,PETROL LITRES,25.0,25.0
2025-03-06,96.0,Samora,SAMORA USD DIESEL,276.006666,409.7097
2025-03-06,96.0,Samora,SAMORA USD PETROL,349.186667,519.2134
2025-03-06,98.0,Roadport,DIESEL LITRES,25.04,25.04
2025-03-06,98.0,Roadport,PETROL LITRES,52.0,52.0
2025-03-06,98.0,Roadport,ROADPORT USD DIESEL,1455.059605,2188.4761
2025-03-06,98.0,Roadport,ROADPORT USD DIESEL BUS,205.479452,300.0
2025-03-06,98.0,Roadport,ROAPORT USD PETROL,817.236485,1205.4559
2025-03-06,102.0,Kirkman,DIESEL LITRES,222.29,222.29
2025-03-06,102.0,Kirkman,KIRKMAN USD DIESEL,366.710345,515.7738
2025-03-06,102.0,Kirkman,KIRKMAN USD PETROL,294.858108,435.3765
2025-03-06,102.0,Kirkman,PETROL LITRES,57.99,57.99
2025-03-06,110.0,Mutare Green Market,DIESEL LITRES,384.19,384.19
2025-03-06,110.0,Mutare Green Market,MUTARE GREENMARKET USD DIESEL,269.528169,382.73
2025-03-06,112.0,Marondera,MARONDERA USD DIESEL,145.555555,209.6
2025-03-06,114.0,Kadoma,KADOMA USD DIESEL,187.590278,270.13
2025-03-06,121.0,Gweru,DIESEL LITRES,548.0,548.0
2025-03-06,121.0,Gweru,GWERU USD DIESEL,1963.876712,2805.958
2025-03-06,121.0,Gweru,GWERU USD PETROL,97.260273,137.137
2025-03-06,123.0,Fife Street,FIFE USD DIESEL,457.273972,667.62
2025-03-06,123.0,Fife Street,FIFE USD PETROL,322.808218,470.1664
2025-03-06,125.0,Fort Street,FORT USD DIESEL,831.40411,1213.85
2025-03-06,125.0,Fort Street,FORT USD PETROL,138.184931,201.75
