date_local,company_name,diesel_usd_amount,diesel_usd_litres,diesel_litres_amount,diesel_litres_litres,petrol_usd_amount,petrol_usd_litres,petrol_litres_amount,petrol_litres_litres
2025-11-16,Wardstore Enterprises (pvt) Ltd T/a Taita,0.0,0.0,0.0,0.0,68.0,44.155844,0.0,0.0
2025-11-16,Westville Investments T/a Omni Africa,111.21,72.214286,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16,Winsten Precast Private Limited,0.0,0.0,0.0,0.0,45.0,29.220779,0.0,0.0
2025-11-16,Wola Africa Pvt Ltd,0.0,0.0,0.0,0.0,45.0,29.220779,0.0,0.0
2025-11-16,Zb Bank,1248.1973,838.655844,0.0,0.0,908.2594,610.412237,0.0,0.0
2025-11-16,Zvimba Rural District Council,55.81,36.24026,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Aarzoo Trading Private Limited,0.0,0.0,0.0,0.0,16.0,10.38961,0.0,0.0
2025-11-17,Afri Groan Engineering Services,22.0,14.285714,0.0,0.0,8.0,5.194805,0.0,0.0
2025-11-17,Afritractors Zimbabwe,72.0,46.753247,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Ally Prop Invest (pvt) Ltd,0.0,0.0,0.0,0.0,48.0,31.168831,0.0,0.0
2025-11-17,Alro Shipping (pvt) Ltd,0.0,0.0,0.0,0.0,16.02,10.402597,0.0,0.0
2025-11-17,Amikam Communications,50.0,32.467532,0.0,0.0,68.13,44.24026,0.0,0.0
2025-11-17,Applied Energy Solutions Pvt Ltd,0.0,0.0,0.0,0.0,70.0,45.454545,0.0,0.0
2025-11-17,Arundel Hospital,198.3,128.766234,0.0,0.0,78.34,50.87013,0.0,0.0
2025-11-17,Associated Meat Packers,25.23,16.598684,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Associated Newspapers of Zimbabwe (PVT),0.0,0.0,0.0,0.0,100.5,65.25974,0.0,0.0
2025-11-17,Autoworld,0.0,0.0,0.0,0.0,154.0,100.0,0.0,0.0
2025-11-17,Axia Operations (private) Limited,0.0,0.0,0.0,0.0,108.0,70.129871,0.0,0.0
2025-11-17,Barker Mcccormac,49.6,32.207792,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Bitumen World Private Limited,0.0,0.0,0.0,0.0,122.95,79.837662,0.0,0.0
2025-11-17,Bp Global Solutions Zim P/l,979.88,636.285714,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Brands Africa Private Limited,0.0,0.0,0.0,0.0,80.0,51.948052,0.0,0.0
2025-11-17,Bridging Gaps Foundation,557.82,364.835614,0.0,0.0,266.6,173.116883,0.0,0.0
2025-11-17,Buffalo Bicycles,0.0,0.0,0.0,0.0,78.0,50.649351,0.0,0.0
2025-11-17,Cangrow Trading (ptv) Ltd,270.24,175.480519,0.0,0.0,344.02,223.389609,0.0,0.0
2025-11-17,Cardence Investments T/A The battery warehouse) ,61.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Carefin Trading Pvt Ltd,45.8,29.74026,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Cedar,0.0,0.0,1401.0,1401.0,0.0,0.0,0.0,0.0
2025-11-17,Chartered Governance & Accountants Institute,0.0,0.0,0.0,0.0,157.49,102.266234,0.0,0.0
2025-11-17,Cheese Galore T/a The Cheeseman,9.24,6.0,0.0,0.0,283.61,184.162337,0.0,0.0
2025-11-17,Cheetah Express Logistics,415.0,269.480519,0.0,0.0,195.0,126.881397,0.0,0.0
2025-11-17,Chinese Parts Solution,0.0,0.0,100.0,100.0,0.0,0.0,45.0,45.0
2025-11-17,Cid Highlands,0.0,0.0,0.0,0.0,16.0,10.38961,0.0,0.0
2025-11-17,"City Glass, a Division of Metal Industries Limited",204.4,132.727273,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Codeco T/a Codchem,70.0,45.454545,0.0,0.0,540.0,350.649349,0.0,0.0
2025-11-17,Colour Champion Pvt Ltd,65.0,42.207792,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Columbus Mckinnon,61.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Commaf Holdings (pvt) Ltd,0.0,0.0,0.0,0.0,20.0,12.987013,0.0,0.0
2025-11-17,Compusign,0.0,0.0,0.0,0.0,47.0,30.519481,0.0,0.0
2025-11-17,Corecreate Logistics Litres Acc,0.0,0.0,900.0,900.0,0.0,0.0,0.0,0.0
2025-11-17,Corporate24,0.0,0.0,0.0,0.0,59.0,38.311688,0.0,0.0
2025-11-17,Cpg T/a Agrifoods,7.7,5.0,0.0,0.0,61.6,40.0,0.0,0.0
2025-11-17,Croco Toyota Kadoma,97.51,65.442953,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Cropserve (pvt) Ltd,208.85,135.616883,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Cropserve (pvt) Ltd T/a Cropserve Technology,127.84,83.012987,0.0,0.0,55.0,35.714286,0.0,0.0
2025-11-17,Curverid Tobacco (pvt) Ltd,0.0,0.0,0.0,0.0,300.0,200.0,0.0,0.0
2025-11-17,Cut Holdings,30.0,19.736842,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Cypriano Electrical (pvt) Ltd,0.0,0.0,0.0,0.0,50.0,32.467532,0.0,0.0
2025-11-17,Dabchick Investments T/as Freight Consultants,198.98,129.207792,0.0,0.0,30.8,20.0,0.0,0.0
2025-11-17,Danzim Car Rental,40.0,25.974026,0.0,0.0,40.0,25.974026,0.0,0.0
2025-11-17,Danzim Enterprises,600.0,389.61039,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Decent Transporters (pvt) Ltd,0.0,0.0,0.0,0.0,7.7,5.0,0.0,0.0
2025-11-17,Dhl International,86.26,56.012987,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Du-genre Inv T/a Mms Rewind,60.56,39.324675,0.0,0.0,46.2,30.0,0.0,0.0
2025-11-17,Duelof T/a Fams,194.0,125.974025,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Duopstone Services T/a Medibest,50.0,32.467532,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Eaglewise Generators,318.0,211.119276,0.0,0.0,77.0,50.0,0.0,0.0
2025-11-17,Eaglewise Investments,656.47,434.755644,0.0,0.0,314.0,204.06502,0.0,0.0
2025-11-17,Eaglewise Operations,0.0,0.0,0.0,0.0,196.15,127.37013,0.0,0.0
2025-11-17,Earlstree Investment,0.0,0.0,0.0,0.0,50.0,32.467532,0.0,0.0
2025-11-17,Ebetia Investments,90.0,60.402685,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Ensenada Services T/a Irrigation Supply & Maintenance,75.0,48.701299,0.0,0.0,30.58,19.857143,0.0,0.0
2025-11-17,Fe-tatmif T\a Greens Supermarket,38.5,25.0,0.0,0.0,44.0,28.571429,0.0,0.0
2025-11-17,Ferts Seeds and Grain (PVT) LTD,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
2025-11-17,Fidelity Gold Refinery P/L,0.0,0.0,368.11,368.11,0.0,0.0,0.0,0.0
2025-11-17,Flowell Farming T/a Fairhill Farm,92.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Fossil Contracting,0.0,0.0,159.33,159.33,0.0,0.0,400.0,400.0
2025-11-17,Giant Wrap (PVT) LTD,110.39,71.681818,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Gnk Laboratories,0.0,0.0,0.0,0.0,20.0,12.987013,0.0,0.0
2025-11-17,Graniteside Chemicals,30.0,19.480519,0.0,0.0,54.96,35.688312,0.0,0.0
2025-11-17,Greencore Kurima Center,139.0,90.25974,0.0,0.0,80.62,52.350649,0.0,0.0
2025-11-17,Guard Alert Pvt Ltd,117.46,79.564626,0.0,0.0,45.0,30.0,0.0,0.0
2025-11-17,Halsted Brothers (pvt) Ltd Bulawayo,145.2,94.285714,0.0,0.0,40.0,25.974026,0.0,0.0
2025-11-17,Harakati Logistics,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
2025-11-17,Harare City Centre Adventist Church,0.0,0.0,0.0,0.0,79.42,51.571428,0.0,0.0
2025-11-17,Healing Tree Enterprises T/A Munandy ,0.0,0.0,568.2,568.2,0.0,0.0,60.91,60.91
2025-11-17,Heisten Enterprices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Hmc Private Limited,85.0,55.194805,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,I.d.b.z Staff,0.0,0.0,188.6,188.6,0.0,0.0,490.88,490.88
2025-11-17,Idbz Pool,0.0,0.0,115.51,115.51,0.0,0.0,27.76,27.76
2025-11-17,Industrial Development Corporation,118.06,76.662338,0.0,0.0,50.0,32.467532,0.0,0.0
2025-11-17,Infradesign Associates,80.0,51.948052,0.0,0.0,50.0,32.467532,0.0,0.0
2025-11-17,Integrated Properties Pvt Ltd,0.0,0.0,0.0,0.0,20.0,12.987013,0.0,0.0
2025-11-17,Irvines Zimbabwe Pvt Ltd,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
2025-11-17,Isoquant Investments(pvt) Ltd -zimoco,370.6,240.649351,0.0,0.0,317.1,205.90909,0.0,0.0
2025-11-17,It Anywhere Private Limited,0.0,0.0,0.0,0.0,46.2,30.0,0.0,0.0
2025-11-17,Itro Engineering Company (private) Limited,0.0,0.0,0.0,0.0,10.0,6.493506,0.0,0.0
2025-11-17,Jewellogs Investments (pvt) Ltd,200.0,129.87013,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Jvs Projects (pvt) Limited,107.57,69.850649,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Kdb Healthcare P/l,0.0,0.0,0.0,0.0,11.0,7.142857,0.0,0.0
2025-11-17,Kingdom Blue funerals,240.3939,159.201298,0.0,0.0,283.0269,187.435065,0.0,0.0
2025-11-17,Kingkold Pvt Ltd,40.0,25.974026,0.0,0.0,136.74,88.792208,0.0,0.0
2025-11-17,KMS Custom Concepts,0.0,0.0,0.0,0.0,62.85,40.811688,0.0,0.0
2025-11-17,Koala Park Pvt Ltd,0.0,0.0,0.0,0.0,72.5649,48.701298,0.0,0.0
2025-11-17,Lemonseed Investments Pvt Ltd,0.0,0.0,0.0,0.0,61.6,40.0,0.0,0.0
2025-11-17,Lovol King fisher (Liters),0.0,0.0,45.0,45.0,0.0,0.0,50.0,50.0
2025-11-17,M.g.b. Roofing (pvt.) Ltd.,50.0,32.467532,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Mainbeam Enterprise Pvt Ltd,0.0,0.0,0.0,0.0,138.03,89.62987,0.0,0.0
2025-11-17,Mass Breed Investments,0.0,0.0,80.0,80.0,0.0,0.0,52.0,52.0
2025-11-17,Melusi Home Designs,0.0,0.0,0.0,0.0,74.0,48.051948,0.0,0.0
2025-11-17,Modus Media Pvt Ltd,27.0,17.532468,0.0,0.0,110.08,71.480519,0.0,0.0
2025-11-17,Mwenje Technology (pvt) Ltd,150.0,100.5616,0.0,0.0,30.0,19.480519,0.0,0.0
2025-11-17,Nash Furnishers Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Nash Paints Liter AC,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
2025-11-17,National Building Society,60.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,New Avakash,90.0,58.441559,0.0,0.0,190.86,123.935064,0.0,0.0
2025-11-17,Nharo Fabricators,0.0,0.0,0.0,0.0,70.0,45.454544,0.0,0.0
2025-11-17,Nits Zimbabwe Pvt Ltd,15.0,9.74026,0.0,0.0,202.71,131.629869,0.0,0.0
2025-11-17,Northern Tobacco BULK,0.0,0.0,429.85,429.85,0.0,0.0,0.0,0.0
2025-11-17,O Conolly And Company,0.0,0.0,0.0,0.0,235.2,152.727272,0.0,0.0
2025-11-17,Oatech (pvt) Ltd,0.0,0.0,0.0,0.0,42.74,27.753247,0.0,0.0
2025-11-17,Onsdale,0.0,0.0,0.0,0.0,82.3,53.441558,0.0,0.0
2025-11-17,Pan Dental Laboratory,0.0,0.0,0.0,0.0,19.0,12.337662,0.0,0.0
2025-11-17,Pesnat (Liters ACC),0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
2025-11-17,Pharmanova (private) Limited,0.0,0.0,0.0,0.0,123.9,80.454545,0.0,0.0
2025-11-17,Plug n Play Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Powerspeed Electrical (BULK),0.0,0.0,0.0,0.0,0.0,0.0,62.02,62.02
2025-11-17,Powerspeed Electrical Limited,1482.77,970.746225,0.0,0.0,715.55,465.422076,0.0,0.0
2025-11-17,Premium Leaf Zimbabwe (pvt) Ltd,66.73,43.331169,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Principle Truck Sales ,0.0,0.0,0.0,0.0,62.0,40.25974,0.0,0.0
2025-11-17,Project 56 Construction P/L,92.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Prostruct Consulting Engineers,146.31,95.006494,0.0,0.0,123.2,80.0,0.0,0.0
2025-11-17,Queen Elizabeth Childrens Home,0.0,0.0,0.0,0.0,30.0,19.480519,0.0,0.0
2025-11-17,Questvest (pvt) Ltd,0.0,0.0,0.0,0.0,76.27,49.525974,0.0,0.0
2025-11-17,Reinforced Steel Contractors Zimbabwe (pvt) Ltd,0.0,0.0,0.0,0.0,46.2,30.0,0.0,0.0
2025-11-17,Restapedic Manufacturing P/l,75.5,50.0,0.0,0.0,90.01,58.448051,0.0,0.0
2025-11-17,Riemes Hoggar Pvt Ltd,40.0,25.974026,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,River Of Life Church (greystone Park),0.0,0.0,0.0,0.0,95.28,61.870129,0.0,0.0
2025-11-17,Road Hauliers T/a Ukhozi Transport,230.0,154.362416,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Routewill Marketing (pvt) Limited,556.86,361.597403,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Royal City Trans and Logistics,346.5,225.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Sabre Business World,0.0,0.0,0.0,0.0,228.42,151.414199,0.0,0.0
2025-11-17,Sawpower Blades (pvt) Limited,44.23,28.720779,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Sealachem (pvt) Ltd,76.0,49.350649,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Seamless Systems Enterprises,0.0,0.0,0.0,0.0,60.0,38.961038,0.0,0.0
2025-11-17,Seapride Foods (private) Limited,0.0,0.0,0.0,0.0,151.0,98.051947,0.0,0.0
2025-11-17,Silver Cab,61.6,40.0,0.0,0.0,143.2,92.987013,0.0,0.0
2025-11-17,Simbisa,0.0,0.0,0.0,0.0,33.02,21.441558,0.0,0.0
2025-11-17,Simplifix Joinery (pvt) Ltd T/a Shades Ahead,103.77,67.383117,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Skyaqua t/a Skylake Boreholes,1012.3292,679.415584,0.0,0.0,97.5,65.0,0.0,0.0
2025-11-17,Skynet (pvt) Ltd T/a Multichoice Zimbabwe,135.45,87.954545,0.0,0.0,115.58,75.051947,0.0,0.0
2025-11-17,Slice Agro Pvt Ltd,0.0,0.0,616.0,616.0,0.0,0.0,0.0,0.0
2025-11-17,Softrite Pvt Ltd,0.0,0.0,0.0,0.0,15.0,9.74026,0.0,0.0
2025-11-17,Spacemount IM,139.29,92.953935,0.0,0.0,199.1,129.285715,0.0,0.0
2025-11-17,Speciss College,36.0,23.376623,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Splendidvalue Enterprises,472.46,306.792207,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,St John's College,0.0,0.0,0.0,0.0,407.66,264.714285,0.0,0.0
2025-11-17,Stealth  Logistics (PVT) Ltd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Suburban Security Solution Litres,0.0,0.0,431.8,431.8,0.0,0.0,195.48,195.48
2025-11-17,Supreme Panel Beaters  (LITERS),0.0,0.0,133.0,133.0,0.0,0.0,36.0,36.0
2025-11-17,Synergy Harare Car Rental,604.7,392.662337,0.0,0.0,516.8,335.584415,0.0,0.0
2025-11-17,Tanganda Tea Company,280.12,188.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Telecontract Pvt Ltd,30.0,19.480519,0.0,0.0,258.6,167.922078,0.0,0.0
2025-11-17,Texcolour,0.0,0.0,0.0,0.0,92.4,60.0,0.0,0.0
2025-11-17,The Buffalo Brewing Company,0.0,0.0,0.0,0.0,128.9,86.724138,0.0,0.0
2025-11-17,The Cold Chain,100.55,65.292208,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,The Salvation Enterprise Hotel,30.0,19.480519,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,The Steel Building Company Private Limited,0.0,0.0,0.0,0.0,35.0,22.727273,0.0,0.0
2025-11-17,Titan Drilling,0.0,0.0,0.0,0.0,53.52,34.753247,0.0,0.0
2025-11-17,Trojan Nickel Mine Ltd,107.0,69.480519,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Twine & Cordage Mnfg Co,0.0,0.0,0.0,0.0,88.0,57.142857,0.0,0.0
2025-11-17,Twinstead Investments Pvt Ltd T/a Premier Travel & Tours,40.0,25.974026,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,United Capital Fertilizer,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
2025-11-17,V & S Healthcare Pvt Ltd/ Ta Fivet Animal Health,535.36,349.815392,0.0,0.0,131.71,85.525974,0.0,0.0
2025-11-17,Vaitive Trading ,0.0,0.0,0.0,0.0,0.0,0.0,366.65,366.65
2025-11-17,Vista Chartered Accountants,120.8,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Vorset Investments,40.0,25.974026,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Webtex Pvt Ltd,10.0,6.493506,0.0,0.0,160.08,103.948052,0.0,0.0
2025-11-17,Winsten Precast Private Limited,124.2,80.649351,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,Zb Bank,2403.9921,1614.759737,0.0,0.0,1922.6319,1290.357141,0.0,0.0
2025-11-17,Zimind Publishers (Private),300.0,194.805195,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Aarzoo Trading Private Limited,0.0,0.0,0.0,0.0,16.0,10.38961,0.0,0.0
2025-11-18,Afri Groan Engineering Services,49.5,32.142857,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Afritractors Zimbabwe,158.0,102.597402,0.0,0.0,31.0,20.12987,0.0,0.0
2025-11-18,Alro Shipping (pvt) Ltd,61.01,39.616883,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Amcotts Trading Pty Ltd,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
2025-11-18,Amikam Communications,50.0,32.467532,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Applied Energy Solutions Pvt Ltd,0.0,0.0,0.0,0.0,40.0,25.974026,0.0,0.0
2025-11-18,Arundel Hospital,641.0,416.233766,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Askeland Media,216.65,140.681819,0.0,0.0,146.31,95.006494,0.0,0.0
2025-11-18,Associated Meat Packers,0.0,0.0,0.0,0.0,13.06,8.480519,0.0,0.0
2025-11-18,Associated Newspapers of Zimbabwe (PVT),0.0,0.0,0.0,0.0,44.8,29.090909,0.0,0.0
2025-11-18,Barker Mcccormac,0.0,0.0,0.0,0.0,132.51,86.045455,0.0,0.0
2025-11-18,Bateman Water,59.37,38.551948,0.0,0.0,30.8,20.0,0.0,0.0
2025-11-18,Belmont Electrical,60.0,38.961039,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Bp Global Solutions Zim P/l,1145.0,743.506489,0.0,0.0,66.0,42.857143,0.0,0.0
2025-11-18,Brands Africa Private Limited,0.0,0.0,0.0,0.0,101.0,65.584416,0.0,0.0
2025-11-18,Brennans Diesel Services (PVT) Ltd (MAIN ACC),308.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Bridging Gaps Foundation,224.0,145.454545,0.0,0.0,87.8,57.012987,0.0,0.0
2025-11-18,Buffalo Bicycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cangrow Trading (ptv) Ltd,0.0,0.0,0.0,0.0,165.68,107.584415,0.0,0.0
2025-11-18,Caplaw Enterpises P/L  TA Security Distributors,0.0,0.0,0.0,0.0,15.0,9.74026,0.0,0.0
2025-11-18,Cardence Investments T/A The battery warehouse) ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Carefin Trading Pvt Ltd,148.6,96.493506,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cedar,0.0,0.0,930.0,930.0,0.0,0.0,0.0,0.0
2025-11-18,Chartered Governance & Accountants Institute,0.0,0.0,0.0,0.0,30.0,19.480519,0.0,0.0
2025-11-18,Cheetah Express Logistics,632.0,412.568639,0.0,0.0,55.0,35.714286,0.0,0.0
2025-11-18,Chinese Parts Solution,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
2025-11-18,Cicada Katiyo Pvt Ltd,50.0,33.783784,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,"City Glass, a Division of Metal Industries Limited",0.0,0.0,0.0,0.0,61.6,40.0,0.0,0.0
2025-11-18,City Of Gweru,116.8,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Codeco T/a Codchem,170.0,110.38961,0.0,0.0,110.0,71.428571,0.0,0.0
2025-11-18,Colour Champion Pvt Ltd,30.0,19.480519,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Corecreate Logistics Litres Acc,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
2025-11-18,Corporate24,61.6,40.0,0.0,0.0,259.77,168.681817,0.0,0.0
2025-11-18,Cpg T/a Agrifoods,154.0,100.0,0.0,0.0,30.8,20.0,0.0,0.0
2025-11-18,Croco Toyota Kadoma,164.0,110.067114,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cropserve (pvt) Ltd,191.61,124.422078,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cropserve (pvt) Ltd T/a Cropserve Technology,0.0,0.0,0.0,0.0,35.37,22.967532,0.0,0.0
2025-11-18,Culture Enterprises(pvt)ltd,122.0,79.220779,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cut Holdings,22.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Cuthotels,122.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Danzim Car Rental,0.0,0.0,0.0,0.0,60.0,38.961039,0.0,0.0
2025-11-18,Danzim Enterprises,335.0,224.832215,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Decent Transporters (pvt) Ltd,0.0,0.0,0.0,0.0,40.0,25.974026,0.0,0.0
2025-11-18,Du-genre Inv T/a Mms Rewind,144.29,95.743092,0.0,0.0,78.55,51.006494,0.0,0.0
2025-11-18,Duelof T/a Fams,200.0,129.87013,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Eaglewise Generators,260.8,170.539465,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Eaglewise Investments,110.0,71.428571,0.0,0.0,261.9,170.064936,0.0,0.0
2025-11-18,Eaglewise Operations,233.51,152.668831,0.0,0.0,127.72,82.935065,0.0,0.0
2025-11-18,Ensenada Services T/a Irrigation Supply & Maintenance,60.0,38.961039,0.0,0.0,71.97,46.733766,0.0,0.0
2025-11-18,Eskill Trading (pvt) Ltd,119.37,77.512987,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Fe-tatmif T\a Greens Supermarket,50.0,32.467532,0.0,0.0,60.0,38.961039,0.0,0.0
2025-11-18,Ferts Seeds and Grain (PVT) LTD,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0
2025-11-18,Fidelity Gold Refinery P/L,0.0,0.0,1103.06,1103.06,0.0,0.0,0.0,0.0
2025-11-18,First Transfer Secretaries,89.64,58.207792,0.0,0.0,55.86,36.272727,0.0,0.0
2025-11-18,Flowell Farming T/a Fairhill Farm,30.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Forster Irrigation,60.0,38.961039,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Fossil Contracting,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0
2025-11-18,Freda Rebecca Gold Mine,385.25,250.162338,0.0,0.0,77.62,50.402597,0.0,0.0
2025-11-18,Giant Wrap (PVT) LTD,20.0,12.987013,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Goodbook Investments,0.0,0.0,0.0,0.0,25.0,16.233766,0.0,0.0
2025-11-18,Graniteside Chemicals,90.66,58.87013,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Green Fuel Private Limited,30.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Greencore Kurima Center,155.0,102.504638,0.0,0.0,20.0,12.987013,0.0,0.0
2025-11-18,Guard Alert Pvt Ltd,89.1,60.135135,0.0,0.0,45.0,30.0,0.0,0.0
2025-11-18,Halsted Brothers (pvt) Ltd Bulawayo,125.5,81.493507,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Harare City Centre Adventist Church,0.0,0.0,0.0,0.0,49.0,32.236842,0.0,0.0
2025-11-18,Healing Tree Enterprises T/A Munandy ,0.0,0.0,86.87,86.87,0.0,0.0,0.0,0.0
2025-11-18,Heisten Enterprices,0.0,0.0,0.0,0.0,30.8,20.0,0.0,0.0
2025-11-18,Heritage Tobacco Handlers pvt,111.8,72.597403,0.0,0.0,16.0,10.38961,0.0,0.0
2025-11-18,Hobin Services,0.0,0.0,0.0,0.0,144.79,94.01948,0.0,0.0
2025-11-18,I.d.b.z Staff,0.0,0.0,100.0,100.0,0.0,0.0,289.18,289.18
2025-11-18,Industrial Development Corporation,86.0,55.844156,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Infradesign Associates,0.0,0.0,0.0,0.0,50.0,32.467532,0.0,0.0
2025-11-18,Integrated Properties Pvt Ltd,0.0,0.0,0.0,0.0,275.0,180.828481,0.0,0.0
2025-11-18,Isoquant Investments(pvt) Ltd -zimoco,66.0,42.857143,0.0,0.0,217.26,141.077922,0.0,0.0
2025-11-18,It Anywhere Private Limited,0.0,0.0,0.0,0.0,22.2,14.415584,0.0,0.0
2025-11-18,Ivordale Farm (pvt) Ltd,0.0,0.0,0.0,0.0,74.0,48.051948,0.0,0.0
2025-11-18,Jepnik Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Jvs Projects (pvt) Limited,0.0,0.0,0.0,0.0,32.4,21.038961,0.0,0.0
2025-11-18,Kay Steel And Fencing,0.0,0.0,0.0,0.0,23.1,15.0,0.0,0.0
2025-11-18,Kingdom Blue funerals,291.4729,196.570992,0.0,0.0,83.44,56.0,0.0,0.0
2025-11-18,Kingkold Pvt Ltd,95.0,61.688312,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,KMS Custom Concepts,92.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,Koala Park Pvt Ltd,0.0,0.0,0.0,0.0,19.3506,12.987013,0.0,0.0
2025-11-18,Lab Assist Zimbabwe,0.0,0.0,0.0,0.0,170.0,110.389608,0.0,0.0
