created_at_local,product,amount,quantity
2025-11-30 01:40:52.556180,FOR-QUARTZ 4X4 15W40 500ML,6,2.0
2025-11-30 01:40:53.916027,FOR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-30 01:40:54.654237,FOR-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-29 01:07:20.387525,KIR-RUBIA SX SAE40 500ML,9,3.0
2025-11-29 10:49:02.593855,BAN-PROSYLVA 2 STROKE 200ML,10,5.0
2025-11-29 10:55:22.105855,BAN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-29 10:09:51.214865,RM-QUARTZ 4X4 15W40 500ML,15,5.0
2025-11-29 10:11:00.204498,RM-FLUIDMATIC DIII MV 500ML,12,4.0
2025-11-29 10:11:58.996644,RM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-29 10:12:57.117537,RM-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-29 10:15:05.003888,TUR-QUARTZ 5000 20W50 500ML,9,3.0
2025-11-29 11:25:21.397103,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-29 11:44:36.595735,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-29 12:14:49.484688,TUR-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-29 12:55:57.714817,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-29 12:56:21.310934,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-29 13:09:11.910746,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-29 13:11:56.023231,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-29 15:35:48.612486,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-11-29 16:18:48.192132,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-29 16:22:28.306928,RUN-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-11-29 17:39:31.801165,KAD-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-29 17:40:07.122348,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-03 13:35:42.329615,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-03 14:26:28.620917,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-03 14:31:51.722840,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-03 15:31:22.604722,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-03 15:31:57.507309,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-03 15:38:07.803569,SEK-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-03 15:43:18.208476,SEK-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-03 15:49:40.216317,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-03 16:17:23.531962,AVO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-03 18:48:56.731808,SUN-QUARTZ 9000 SAE 5W40 500ML,20,4.0
2025-12-03 18:49:50.017648,SUN-FLUIDMATIC DIII MV 500ML,9,3.0
2025-12-03 18:51:01.327425,SUN-RUBIA TIR 7400 15W40 500ML,15,5.0
2025-12-03 19:28:31.334213,MAR-FLUIDMATIC CVT MV 1L,30,3.0
2025-12-03 19:35:04.826440,CRI-RUBIA SX SAE40 500ML,6,2.0
2025-12-03 19:37:02.323539,SEK-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-03 19:38:48.118769,KAD-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-03 20:20:28.620114,SUN-SWIFTEX BATTERY 652P,110,1.0
2025-12-03 22:17:48.226475,RM-RUBIA SX SAE40 500ML,3,1.0
2025-12-03 22:19:49.518415,MOS-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-03 22:19:50.639084,MOS-RUBIA SX SAE40 500ML,3,1.0
2025-12-03 22:19:51.587004,MOS-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-03 22:19:52.809515,MOS-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-03 22:19:53.218576,MUT1STOP-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-03 22:35:23.216437,SAM-SWIFTEX BATTERY 652P,110,1.0
2025-12-03 22:55:24.713030,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-03 22:56:12.454996,CHI-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-04 00:22:38.243069,MSA-QUARTZ 5000 20W50 5L,22,1.0
2025-12-04 08:39:26.769737,SAM-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-04 09:52:21.891224,CRI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-04 09:53:43.094801,MPO-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-04 10:42:52.878297,MPO-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-04 10:56:31.106400,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-04 12:00:29.602680,AVO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-04 13:11:20.669839,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-04 13:14:50.687411,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-04 13:29:33.599711,RM-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-04 13:30:56.681762,RM-RUBIA SX SAE40 500ML,3,1.0
2025-12-04 13:31:45.279865,RM-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-12-04 13:33:19.290085,RM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-04 13:35:49.407319,BAN-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-04 13:57:51.014196,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-12-04 14:48:20.099589,RUN-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-06 21:56:41.107794,BATTERY WATER 750ML,1,1.0
2025-12-07 00:37:23.007115,CRI-RUBIA SX SAE40 500ML,6,2.0
2025-12-07 12:08:41.137040,TUR-RUBIA SX SAE40 500ML,9,3.0
2025-12-07 12:15:12.515298,MAR-RUBIA SX SAE40 500ML,3,1.0
2025-12-07 12:15:47.144335,MAR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-07 12:34:01.539560,SEK-QUARTZ 3000 SG 20W50 5L,18,1.0
2025-12-07 12:42:37.235347,KAD-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-07 14:01:11.138988,RM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-07 14:37:13.922359,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-07 17:12:50.722188,SEK-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-07 17:33:08.039644,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-07 17:34:39.321712,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-07 17:48:51.544142,KAD-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-07 17:52:16.855917,SUN-QUARTZ 5000 20W50 5L,22,1.0
2025-12-07 18:02:57.644261,KIR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-07 18:38:56.642358,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-07 18:40:47.726422,CHE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-07 19:01:39.253096,CHI-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-07 19:02:02.758054,RUN-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-07 19:02:02.950285,CHI-QUARTZ 5000 20W50 500ML,6,2.0
2025-12-07 19:08:10.950567,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-07 19:32:31.529181,MPO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-12-07 19:32:43.443675,MPO-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-07 19:33:18.044543,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-07 19:34:38.655384,CHI-FLUIDMATIC DIII MV 500ML,6,2.0
2025-12-07 20:08:33.537128,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-07 20:25:39.644819,BAN-FLUIDMATIC DIII MV 500ML,6,2.0
2025-12-07 23:00:05.459715,MAR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-08 07:31:34.380319,RM-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-12-08 07:32:19.579129,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-08 07:33:28.270161,RM-FLUIDMATIC CVT MV 1L,10,1.0
2025-12-08 07:35:23.670416,RM-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-08 09:11:42.388073,KAD-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-12-08 10:51:23.678331,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-08 11:31:14.872531,TUR-RUBIA SX SAE40 500ML,30,10.0
2025-12-08 12:47:03.962327,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-08 13:03:27.793199,BAN-QUARTZ 4X4 15W40 500ML,6,2.0
2025-12-08 14:13:37.164215,CHI-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-09 19:05:55.055110,MPO-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-12-09 19:06:07.920195,MPO-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-09 20:00:53.153187,BAN-QUARTZ 5000 20W50 5L,22,1.0
2025-12-09 20:01:04.740506,BAN-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-12-09 21:35:16.536023,CHI-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-09 21:53:26.714581,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-09 22:28:35.539388,KIR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-09 23:25:59.358458,AVO-QUARTZ 9000 SAE 5W40 500ML,15,3.0
2025-12-10 00:03:25.951375,CRI-RUBIA SX SAE40 500ML,6,2.0
2025-12-10 07:49:42.703770,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-10 08:29:52.895106,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-10 08:31:36.953425,MAR-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-10 09:15:39.858685,TRO-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-10 09:26:40.272622,GWE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-10 09:30:10.486526,CHI-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-10 11:37:48.542742,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-12-10 12:36:53.966278,GWE-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-12-10 13:15:07.865688,GWE-NEPTUNA 2T SUPER SPORT 500ML,8,2.0
2025-12-10 13:15:30.998093,GWE-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-10 14:17:17.780893,SEK-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-10 17:17:53.977810,AVO-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-10 17:18:17.076276,AVO-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-10 17:58:08.072027,CHI-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-10 18:56:24.894314,SEK-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-10 19:19:41.364809,FOR-QUARTZ 3000 SG 20W50 500ML,12,4.0
2025-12-10 19:19:43.408227,FOR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-10 19:23:03.971770,SAM-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-10 19:40:52.512886,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-10 19:41:17.058578,RUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-10 19:55:34.283296,CHI-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-25 15:00:37.639384,RM-QUARTZ 5000 20W50 5L,22,1.0
2025-11-25 15:23:07.376882,CHI-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-25 15:25:33.455721,CHI-MULTIS EP 2 500G,7,1.0
2025-11-25 17:01:59.249689,SEK-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-25 17:04:21.983363,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 17:35:12.149299,RM-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-25 17:36:22.243579,RM-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-25 18:45:10.390076,SAM-RUBIA SX SAE40 500ML,3,1.0
2025-11-25 18:51:57.954820,SEK-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-27 10:55:36.378493,BAN-RUBIA SX SAE40 500ML,6,2.0
2025-11-27 15:07:26.390170,SAM-RUBIA SX SAE40 500ML,6,2.0
2025-11-27 16:52:46.085954,GWE-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-27 16:53:34.160269,GWE-FLUIDMATIC DIII MV 500ML,9,3.0
2025-11-27 16:54:46.330974,GWE-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-27 17:47:28.198916,CHI-MULTIS EP 2 500G,7,1.0
2025-11-27 17:58:47.381069,BAN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-27 18:38:45.788127,TUR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-27 18:39:20.960271,TUR-RUBIA SX SAE40 500ML,6,2.0
2025-11-27 18:58:02.474848,KIR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-27 18:58:54.195554,KIR-QUARTZ 9000 SAE 5W40 500ML,10,2.0
2025-11-27 20:11:43.919096,AVO-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-11-27 20:14:11.287880,MAR-FLUIDMATIC CVT MV 1L,80,8.0
2025-11-27 21:07:40.197629,CHI-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-27 22:35:30.069819,TRO-QUARTZ 9000 SAE 5W40 500ML,25,5.0
2025-11-27 22:35:54.194346,TRO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-28 07:42:26.421876,MGM-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-11-28 09:02:18.634553,BAN-MULTIS EP 2 500G,7,1.0
2025-11-28 11:38:19.650356,BAN-RUBIA TIR 7400 SAE 15W40 5L,50,2.0
2025-11-28 13:34:21.142072,RUN-SWIFTEX BATTERY 639C,110,1.0
2025-12-01 07:32:19.595202,KIR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-01 07:32:43.409668,KIR-QUARTZ 4X4 15W40 500ML,9,3.0
2025-12-01 07:37:30.296411,GWE-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-01 09:46:31.099378,TUR-QUARTZ 5000 20W50 500ML,9,3.0
2025-12-01 10:01:24.089559,SEK-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-01 10:18:48.407452,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-01 12:34:40.314860,KHA-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-12-01 15:39:57.931755,BAN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-01 15:39:58.125632,BAN-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-01 16:18:03.686771,CHA-RUBIA SX SAE40 500ML,3,1.0
2025-12-01 17:25:34.739889,KIR-QUARTZ 3000 SG 20W50 500ML,6,2.0
2025-12-01 18:58:13.552707,RUN-RUBIA SX SAE40 500ML,3,1.0
2025-12-01 20:57:06.355250,BAN-QUARTZ 4X4 15W40 500ML,36,12.0
2025-12-01 20:57:41.635148,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-01 21:23:45.455684,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-01 21:23:45.646442,CHI-RUBIA SX SAE40 500ML,3,1.0
2025-12-01 23:01:02.281380,TRO-RUBIA SX SAE40 500ML,6,2.0
2025-12-01 23:01:28.718386,TRO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-01 23:02:21.170036,TRO-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-02 06:50:31.990918,FOR-RUBIA SX SAE40 500ML,6,2.0
2025-12-04 16:33:26.493492,MPO-RUBIA SX SAE40 500ML,3,1.0
2025-12-04 17:04:54.993838,MPO-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-04 17:41:41.576540,MGM-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-04 17:42:17.101743,MGM-QUARTZ 4X4 15W40 500ML,3,1.0
2025-12-04 18:51:54.105627,KIR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-04 18:54:37.314173,RUN-FLUIDMATIC CVT MV 1L,10,1.0
2025-12-04 18:55:38.701704,KIR-QUARTZ 5000 20W50 500ML,6,2.0
2025-12-04 18:56:50.297741,KIR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-04 19:33:38.188169,MAR-FLUIDMATIC CVT MV 1L,30,3.0
2025-12-04 20:25:36.683148,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-04 22:55:53.323732,KHA-FLUIDMATIC CVT MV 1L,10,1.0
2025-12-04 23:15:58.230374,AVO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-12-05 07:41:38.347274,FIFE-PROSYLVA 2 STROKE 200ML,2,1.0
2025-12-05 07:45:07.019007,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-05 07:47:26.917907,FIF-QUARTZ 5000 20W50 500ML,30,10.0
2025-12-05 07:48:01.327952,FIF-QUARTZ 9000 SAE 5W40 500ML,20,4.0
2025-12-05 07:48:59.233363,FIF-RACE BRAKEFLUID DOT4+ 500ML,12,3.0
2025-12-05 07:50:08.955637,FIF-RUBIA TIR 7400 15W40 500ML,12,4.0
2025-12-05 07:50:43.730867,FIF-RUBIA SX SAE40 500ML,12,4.0
2025-12-05 07:51:18.232188,FIF-QUARTZ 9000 SAE 5W40 5L,60,2.0
2025-12-05 07:51:52.932340,FIF-FLUIDMATIC DIII MV 500ML,9,3.0
2025-12-05 07:52:53.229333,FIF-QUARTZ 5000 20W50 500ML,6,2.0
2025-12-05 08:35:36.128859,KIR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-05 11:31:45.538170,RUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-05 12:05:49.323072,FOR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-05 12:05:49.718723,FOR-QUARTZ 5000 20W50 5L,22,1.0
2025-12-05 12:05:51.581306,FOR-QUARTZ 4X4 15W40 5L,20,1.0
2025-12-05 12:05:54.622250,FOR-QUARTZ 4X4 15W40 5L,50,2.5
2025-12-05 12:08:03.325920,CHE-FLUIDMATIC DIII MV 500ML,9,3.0
2025-12-05 12:10:59.625046,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-05 12:15:37.328448,BAN-FLUIDMATIC DIII MV 500ML,6,2.0
2025-12-05 15:56:32.352272,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-05 16:33:57.127263,RUN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-05 16:34:54.719086,RUN-RUBIA SX SAE40 500ML,6,2.0
2025-12-05 17:07:37.137608,SAM-FLUIDMATIC CVT MV 1L,10,1.0
2025-12-05 17:10:10.746218,RUN-RUBIA SX SAE40 500ML,6,2.0
2025-12-05 18:37:06.666212,KIR-FLUIDMATIC CVT MV 1L,30,3.0
2025-12-05 18:37:42.833619,KIR-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-08 15:53:52.368334,CHA-RUBIA SX SAE40 500ML,6,2.0
2025-11-24 07:41:20.967620,SAM-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-08 17:35:00.989107,KIR-QUARTZ 5000 20W50 500ML,6,2.0
2025-12-08 18:15:58.983393,SAM-FLUIDMATIC DIII MV 500ML,15,5.0
2025-12-08 18:20:46.796034,SEK-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-08 19:39:48.997118,RUN-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-08 19:40:00.989675,RUN-QUARTZ 9000 SAE 5W40 5L,60,2.0
2025-12-08 19:40:37.198836,RUN-QUARTZ 5000 20W50 5L,22,1.0
2025-12-08 21:22:16.741730,RUN-FLUIDMATIC DIII MV 500ML,6,2.0
2025-12-08 23:07:43.664652,CHI-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-09 01:09:48.502413,KIR-RACE BRAKEFLUID DOT4+ 500ML,12,3.0
2025-12-09 07:27:12.429764,CHA-QUARTZ 4X4 15W40 500ML,6,2.0
2025-12-09 10:05:37.031383,BAN-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-09 10:41:56.537686,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-09 10:49:02.309537,RUN-QUARTZ 4X4 15W40 500ML,6,2.0
2025-12-09 11:24:37.329927,TUR-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-12-09 12:02:42.512581,SAM-RUBIA SX SAE40 500ML,9,3.0
2025-12-09 12:11:03.511662,MAR-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-09 13:28:49.403713,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-09 13:36:56.031198,SEK-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-09 14:32:57.141223,SEK-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-09 15:18:39.844345,TUR-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-09 16:21:28.230364,MSA-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-09 17:31:04.475256,KIR-RACE BRAKEFLUID DOT4+ 500ML,8,2.0
2025-12-09 18:29:11.628520,RUN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-30 01:40:54.856574,FOR-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-11-30 01:40:55.663708,FOR-RUBIA SX SAE40 500ML,6,2.0
2025-11-30 01:40:56.948452,FOR-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-30 07:51:29.528181,RM-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-30 07:54:11.629586,RM-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-30 09:20:47.157798,MSE-FLUIDMATIC CVT MV 1L,20,2.0
2025-11-30 09:20:47.344463,MSE-FLUIDMATIC DIII MV 500ML,9,3.0
2025-11-30 09:20:47.531657,MSE-RUBIA SX SAE40 500ML,3,1.0
2025-11-30 09:47:44.653467,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-30 10:23:02.351581,SUN-RUBIA TIR 7400 15W40 500ML,15,5.0
2025-11-30 10:24:25.242495,RUN-QUARTZ 4X4 15W40 500ML,9,3.0
2025-11-30 10:24:36.838739,SUN-QUARTZ 9000 SAE 5W40 500ML,15,3.0
2025-11-30 10:25:11.853307,SUN-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-30 10:26:32.066070,SUN-QUARTZ 5000 20W50 500ML,9,3.0
2025-11-30 10:32:32.944610,SUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-30 11:23:27.541538,SEK-QUARTZ 5000 20W50 500ML,6,2.0
2025-11-30 12:26:05.031310,BAN-PROSYLVA 2 STROKE 200ML,4,2.0
2025-11-30 13:20:30.249050,SEK-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-30 13:21:50.761460,SEK-FLUIDMATIC CVT MV 1L,10,1.0
2025-11-30 13:42:56.249784,SEK-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-11-30 15:41:37.842835,TUR-QUARTZ 5000 20W50 500ML,12,4.0
2025-11-30 16:07:56.644192,SEK-QUARTZ 4X4 15W40 5L,20,1.0
2025-11-30 18:40:29.161318,MAR-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-30 18:59:39.647854,SEK-FLUIDMATIC DIII MV 500ML,6,2.0
2025-11-30 19:14:26.247833,KHA-FLUIDMATIC DIII MV 500ML,3,1.0
2025-11-30 19:38:19.800333,SUN-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-30 19:38:43.042843,SUN-QUARTZ 9000 SAE 5W40 500ML,5,1.0
2025-11-30 19:40:15.544404,MPO-RUBIA TIR 7400 15W40 500ML,3,1.0
2025-11-30 19:40:51.181193,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-30 19:41:37.768846,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-11-30 19:42:12.475092,TUR-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-30 19:42:12.662113,MPO-RUBIA SX SAE40 500ML,3,1.0
2025-11-30 20:06:15.995703,BAN-RUBIA SX SAE40 500ML,3,1.0
2025-11-30 20:38:32.256717,TRO-RUBIA SX SAE40 500ML,3,1.0
2025-11-30 20:50:04.453249,TRO-RUBIA SX SAE40 500ML,3,1.0
2025-11-30 21:24:59.984179,KHA-QUARTZ 5000 20W50 500ML,3,1.0
2025-11-30 22:00:40.959376,TUR-RUBIA TIR 7400 SAE 15W40 5L,25,1.0
2025-12-02 09:08:17.327931,KIR-QUARTZ 3000 SG 20W50 500ML,3,1.0
2025-12-02 10:14:30.116307,KIR-QUARTZ 5000 20W50 5L,22,1.0
2025-12-02 10:39:17.084566,KAD-NEPTUNA 2T SUPER SPORT 500ML,4,1.0
2025-12-02 10:48:33.610237,KHA-RUBIA TIR 7400 15W40 500ML,12,4.0
2025-12-02 11:09:58.721360,RUN-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-02 11:57:11.311172,RUN-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-02 12:00:04.826028,CHI-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-02 12:04:18.023192,AVO-RUBIA TIR 7400 15W40 500ML,18,6.0
2025-12-02 12:05:15.731807,AVO-QUARTZ 3000 SG 20W50 500ML,9,3.0
2025-12-02 12:07:22.617876,AVO-QUARTZ 9000 SAE 5W40 5L,30,1.0
2025-12-02 12:20:32.823311,RUN-RUBIA SX SAE40 500ML,6,2.0
2025-12-02 12:22:52.516182,KIR-QUARTZ 9000 SAE 5W40 500ML,15,3.0
2025-12-02 13:19:50.918667,BAN-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-02 14:35:32.434863,RUN-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-02 15:25:14.842342,AVO-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-02 16:01:59.131370,GWE-QUARTZ 4X4 15W40 500ML,9,3.0
2025-12-02 16:13:19.041936,RUN-FLUIDMATIC CVT MV 1L,10,1.0
2025-12-02 16:58:04.642700,KHA-FLUIDMATIC DIII MV 500ML,3,1.0
2025-12-02 17:21:55.921345,MPO-RACE BRAKEFLUID DOT4+ 500ML,4,1.0
2025-12-02 17:22:30.924355,MPO-RUBIA TIR 7400 15W40 500ML,6,2.0
2025-12-02 17:23:06.026719,MPO-QUARTZ 5000 20W50 500ML,3,1.0
2025-12-02 17:23:42.947216,MPO-RUBIA SX SAE40 500ML,6,2.0
2025-12-02 17:29:20.423955,TUR-RUBIA SX SAE40 500ML,3,1.0
2025-12-02 18:03:22.226049,CHI-QUARTZ 5000 20W50 500ML,6,2.0
